AÑO,MES,PRODUCTO,PRECIOUNIDAD
2023,8,TIRA DE GASA ORILLADA TAPONAMIENTOS ESTERIL 2cm.-31,0.30987
2023,8,EQ. DE PRESION NEGATIVA CON INSTILACIÓN-33,0.0
2023,9,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,6.259
2023,9,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,10.703
2023,9,APOSITO DE HIDROFIBRA  / CINTA-18,2.42
2023,9,APOSITO DE ESPUMA POLIURETANO / SACRO-11,0.0
2023,9,APOSITO C/ CARBON Y PLATA-6,2.55376
2023,9,APOSITO DE FIBRAS DE POLIACRILATO-3,5.367999999999999
2023,9,APOSITO MALLADO C/ PARAFINA-39,3.498
2023,9,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,1.859
2023,9,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,5.279985
2023,9,APÓSITO ADHESIVO ABSORBENTE IMPERMEABLE C/ BOLSA-21,0.0
2023,9,APOSITO DE HIDROCOLOIDE-9,0.329857
2023,9,APOSITO DE HIDROCOLOIDE-7,2.398
2023,9,APOSITO DE HIDROCOLOIDE C/ PLATA-2,0.0
2023,9,APOSITO DE ESPUMA POLIURETANO-8,1.3959000000000001
2023,9,APÓSITO ABSORBENTE C/ ADHESIVO-22,0.12188000000000002
2023,9,APÓSITO ABSORBENTE C/ ADHESIVO-23,0.18645
2023,9,HIDROGEL-37,0.7705500000000001
2023,9,APOSITO MALLADO C/ PARAFINA-38,1.5345
2023,9,APÓSITO MALLADO C/ OLIGOSACÁRIDOS-1,13.189
2023,9,ELIMINADOR DE ADHESIVOS MEDICOS DE LA PIEL-17,6.489999999999999
2023,9,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-6,4.718999999999999
2023,9,GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15,9.88899
2023,9,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-32,89.899524
2023,9,APOSITO DE HIDROFIBRA HIDROCOLOIDE P/ BOMBA DE UN SOLO USO-26,22.990000000000002
2023,9,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-10,4.2349958
2023,9,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-14,2.7280154999999997
2023,9,APOSITO ESPUMA DE POLIVINILO ALCOHOL  P/ TERAPIA CONVENCIONAL PRESION NEGATIVA-34,79.55275
2023,9,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA-40,0.0
2023,9,APOSITO MALLADO C/ SILICONA-0,3.245022
2023,9,APOSITO C/ CARBON Y PLATA-4,3.956667
2023,9,APOSITO PARA PEQUEÑAS HERIDAS REDONDO-19,0.015300900000000001
2023,9,APOSITO DE HIDROCOLOIDE-3,1.1305800000000001
2023,9,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-36,97.07791
2023,9,EQ. DE PRESION NEGATIVA / Espuma de poliuretano con plata-35,112.64000000000001
2023,9,EQ. DE PRESIÓN NEGATIVA ABDOMINAL-29,590.6813333333333
2023,9,APÓSITO TRANSPARENTE ADHESIVO-24,0.09900001
2023,9,APOSITO DE ALGINATO C/ PLATA-6,1.287
2023,9,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA C/ APOSITO-27,154.0
2023,9,APOSITO DE HIDROCOLOIDE-6,0.46178
2023,9,APÓSITO DE ESPUMA DE POLIURETANO C/ SILICONA-3,6.6000825
2023,9,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-13,2.08998079
2023,9,TIRA DE GASA ORILLADA TAPONAMIENTOS ESTERIL 1cm.-30,0.0
2023,9,APÓSITO TRANSPARENTE ADHESIVO-20,0.27499992
2023,9,APOSITO ABSORBENTE S/ ADHESIVO-25,0.20370370000000002
2023,9,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA C/ APOSITO-28,0.0
2023,9,TIRA DE GASA ORILLADA TAPONAMIENTOS ESTERIL 2cm.-31,0.0
2023,9,EQ. DE PRESION NEGATIVA CON INSTILACIÓN-33,0.0
2023,10,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,6.2589999999999995
2023,10,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,10.703
2023,10,APOSITO DE HIDROFIBRA  / CINTA-18,2.42
2023,10,APOSITO DE ESPUMA POLIURETANO / SACRO-11,0.0
2023,10,APOSITO C/ CARBON Y PLATA-6,2.55376
2023,10,APOSITO DE FIBRAS DE POLIACRILATO-3,5.367999999999999
2023,10,APOSITO MALLADO C/ PARAFINA-39,3.498
2023,10,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,1.859
2023,10,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,5.279985
2023,10,APÓSITO ADHESIVO ABSORBENTE IMPERMEABLE C/ BOLSA-21,0.0
2023,10,APOSITO DE HIDROCOLOIDE-9,0.329857
2023,10,APOSITO DE HIDROCOLOIDE-7,2.398
2023,10,APOSITO DE HIDROCOLOIDE C/ PLATA-2,0.0
2023,10,APOSITO DE ESPUMA POLIURETANO-8,1.3959
2023,10,APÓSITO ABSORBENTE C/ ADHESIVO-22,0.12188000000000002
2023,10,APÓSITO ABSORBENTE C/ ADHESIVO-23,0.18645
2023,10,HIDROGEL-37,0.77055
2023,10,APOSITO MALLADO C/ PARAFINA-38,1.5345
2023,10,APÓSITO MALLADO C/ OLIGOSACÁRIDOS-1,13.189
2023,10,ELIMINADOR DE ADHESIVOS MEDICOS DE LA PIEL-17,6.489999999999999
2023,10,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-6,4.719
2023,10,GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15,9.88899
2023,10,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-32,83.87028222222222
2023,10,APOSITO DE HIDROFIBRA HIDROCOLOIDE P/ BOMBA DE UN SOLO USO-26,22.990000000000002
2023,10,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-10,4.2349958
2023,10,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-14,2.7280155
2023,10,APOSITO ESPUMA DE POLIVINILO ALCOHOL  P/ TERAPIA CONVENCIONAL PRESION NEGATIVA-34,79.55275
2023,10,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA-40,145.2
2023,10,APOSITO MALLADO C/ SILICONA-0,3.245022
2023,10,APOSITO C/ CARBON Y PLATA-4,3.9566670000000004
2023,10,APOSITO PARA PEQUEÑAS HERIDAS REDONDO-19,0.0153009
2023,10,APOSITO DE HIDROCOLOIDE-3,1.13058
2023,10,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-36,93.18737714285714
2023,10,EQ. DE PRESION NEGATIVA / Espuma de poliuretano con plata-35,112.64000000000001
2023,10,EQ. DE PRESIÓN NEGATIVA ABDOMINAL-29,590.6813333333333
2023,10,APÓSITO TRANSPARENTE ADHESIVO-24,0.09900000866666665
2023,10,APOSITO DE ALGINATO C/ PLATA-6,1.287
2023,10,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA C/ APOSITO-27,154.0
2023,10,APOSITO DE HIDROCOLOIDE-6,0.46178
2023,10,APÓSITO DE ESPUMA DE POLIURETANO C/ SILICONA-3,6.600082499999999
2023,10,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-13,2.0899808
2023,10,TIRA DE GASA ORILLADA TAPONAMIENTOS ESTERIL 1cm.-30,0.0
2023,10,APÓSITO TRANSPARENTE ADHESIVO-20,0.27499992
2023,10,APOSITO ABSORBENTE S/ ADHESIVO-25,0.20370370000000002
2023,10,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA C/ APOSITO-28,165.0
2023,10,TIRA DE GASA ORILLADA TAPONAMIENTOS ESTERIL 2cm.-31,0.0
2023,10,EQ. DE PRESION NEGATIVA CON INSTILACIÓN-33,0.0
2023,12,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,0.0
2023,12,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,0.0
2023,12,APOSITO DE HIDROFIBRA  / CINTA-18,0.0
2023,12,APOSITO DE ESPUMA POLIURETANO / SACRO-11,0.0
2023,12,APOSITO C/ CARBON Y PLATA-6,0.0
2023,12,APOSITO DE FIBRAS DE POLIACRILATO-3,0.0
2023,12,APOSITO MALLADO C/ PARAFINA-39,0.0
2023,12,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,0.0
2023,12,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,0.0
2023,12,APÓSITO ADHESIVO ABSORBENTE IMPERMEABLE C/ BOLSA-21,0.0
2023,12,APOSITO DE HIDROCOLOIDE-9,0.0
2023,12,APOSITO DE HIDROCOLOIDE-7,0.0
2023,12,APOSITO DE HIDROCOLOIDE C/ PLATA-2,0.0
2023,12,APOSITO DE ESPUMA POLIURETANO-8,0.0
2023,12,APÓSITO ABSORBENTE C/ ADHESIVO-22,0.0
2023,12,APÓSITO ABSORBENTE C/ ADHESIVO-23,0.0
2023,12,HIDROGEL-37,0.0
2023,12,APOSITO MALLADO C/ PARAFINA-38,0.0
2023,12,APÓSITO MALLADO C/ OLIGOSACÁRIDOS-1,0.0
2023,12,ELIMINADOR DE ADHESIVOS MEDICOS DE LA PIEL-17,0.0
2023,12,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-6,0.0
2023,12,GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15,0.0
2023,12,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-32,0.0
2023,12,APOSITO DE HIDROFIBRA HIDROCOLOIDE P/ BOMBA DE UN SOLO USO-26,0.0
2023,12,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-10,0.0
2023,12,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-14,0.0
2023,12,APOSITO ESPUMA DE POLIVINILO ALCOHOL  P/ TERAPIA CONVENCIONAL PRESION NEGATIVA-34,0.0
2023,12,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA-40,0.0
2023,12,APOSITO MALLADO C/ SILICONA-0,0.0
2023,12,APOSITO C/ CARBON Y PLATA-4,0.0
2023,12,APOSITO PARA PEQUEÑAS HERIDAS REDONDO-19,0.0
2023,12,APOSITO DE HIDROCOLOIDE-3,0.0
2023,12,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-36,0.0
2023,12,EQ. DE PRESION NEGATIVA / Espuma de poliuretano con plata-35,0.0
2023,12,EQ. DE PRESIÓN NEGATIVA ABDOMINAL-29,0.0
2023,12,APÓSITO TRANSPARENTE ADHESIVO-24,0.0
2023,12,APOSITO DE ALGINATO C/ PLATA-6,0.0
2023,12,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA C/ APOSITO-27,0.0
2023,12,APOSITO DE HIDROCOLOIDE-6,0.0
2023,12,APÓSITO DE ESPUMA DE POLIURETANO C/ SILICONA-3,0.0
2023,12,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-13,0.0
2023,12,TIRA DE GASA ORILLADA TAPONAMIENTOS ESTERIL 1cm.-30,0.0
2023,12,APÓSITO TRANSPARENTE ADHESIVO-20,0.0
2023,12,APOSITO ABSORBENTE S/ ADHESIVO-25,0.0
2023,12,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA C/ APOSITO-28,0.0
2023,12,TIRA DE GASA ORILLADA TAPONAMIENTOS ESTERIL 2cm.-31,0.0
2023,12,EQ. DE PRESION NEGATIVA CON INSTILACIÓN-33,0.0
2023,5,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,6.259
2023,5,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,10.703
2023,5,APOSITO DE HIDROFIBRA  / CINTA-18,2.42
2023,5,APOSITO DE ESPUMA POLIURETANO / SACRO-11,0.0
2023,5,APOSITO C/ CARBON Y PLATA-6,2.55376
2023,5,APOSITO DE FIBRAS DE POLIACRILATO-3,5.368
2023,5,APOSITO MALLADO C/ PARAFINA-39,3.4979999999999998
2023,5,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,1.8590000000000002
2023,5,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,5.279985
2023,5,APÓSITO ADHESIVO ABSORBENTE IMPERMEABLE C/ BOLSA-21,0.0
2023,5,APOSITO DE HIDROCOLOIDE-9,0.329857
2023,5,APOSITO DE HIDROCOLOIDE-7,2.398
2023,5,APOSITO DE HIDROCOLOIDE C/ PLATA-2,0.0
2023,5,APOSITO DE ESPUMA POLIURETANO-8,1.3959000000000001
2023,5,APÓSITO ABSORBENTE C/ ADHESIVO-22,0.12188000000000002
2023,5,APÓSITO ABSORBENTE C/ ADHESIVO-23,0.18645
2023,5,HIDROGEL-37,0.77055
2023,5,APOSITO MALLADO C/ PARAFINA-38,1.5345
2023,5,APÓSITO MALLADO C/ OLIGOSACÁRIDOS-1,13.189
2023,5,ELIMINADOR DE ADHESIVOS MEDICOS DE LA PIEL-17,6.489999999999999
2023,5,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-6,4.718999999999999
2023,5,GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15,9.88899
2023,5,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-32,84.339
2023,5,APOSITO DE HIDROFIBRA HIDROCOLOIDE P/ BOMBA DE UN SOLO USO-26,22.990000000000002
2023,5,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-10,4.2349958
2023,5,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-14,2.7280155
2023,5,APOSITO ESPUMA DE POLIVINILO ALCOHOL  P/ TERAPIA CONVENCIONAL PRESION NEGATIVA-34,73.321
2023,5,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA-40,111.1022
2023,5,APOSITO MALLADO C/ SILICONA-0,3.245022
2023,5,APOSITO C/ CARBON Y PLATA-4,5.7199643
2023,5,APOSITO PARA PEQUEÑAS HERIDAS REDONDO-19,0.0141
2023,5,APOSITO DE HIDROCOLOIDE-3,1.1305800000000001
2023,5,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-36,66.8524
2023,5,EQ. DE PRESION NEGATIVA / Espuma de poliuretano con plata-35,112.64000000000001
2023,5,EQ. DE PRESIÓN NEGATIVA ABDOMINAL-29,531.23
2023,5,APÓSITO TRANSPARENTE ADHESIVO-24,0.09900001
2023,5,APOSITO DE ALGINATO C/ PLATA-6,1.287
2023,5,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA C/ APOSITO-27,154.0
2023,5,APOSITO DE HIDROCOLOIDE-6,0.46177999999999997
2023,5,APÓSITO DE ESPUMA DE POLIURETANO C/ SILICONA-3,6.600082499999999
2023,5,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-13,2.0899808
2023,5,TIRA DE GASA ORILLADA TAPONAMIENTOS ESTERIL 1cm.-30,0.48400000000000004
2023,5,APÓSITO TRANSPARENTE ADHESIVO-20,0.27499992
2023,5,APOSITO ABSORBENTE S/ ADHESIVO-25,0.2037037
2023,5,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA C/ APOSITO-28,165.0
2023,5,TIRA DE GASA ORILLADA TAPONAMIENTOS ESTERIL 2cm.-31,0.0
2023,5,EQ. DE PRESION NEGATIVA CON INSTILACIÓN-33,0.0
2023,11,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,6.259
2023,11,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,0.0
2023,11,APOSITO DE HIDROFIBRA  / CINTA-18,2.42
2023,11,APOSITO DE ESPUMA POLIURETANO / SACRO-11,0.0
2023,11,APOSITO C/ CARBON Y PLATA-6,0.0
2023,11,APOSITO DE FIBRAS DE POLIACRILATO-3,0.0
2023,11,APOSITO MALLADO C/ PARAFINA-39,0.0
2023,11,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,0.0
2023,11,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,0.0
2023,11,APÓSITO ADHESIVO ABSORBENTE IMPERMEABLE C/ BOLSA-21,0.0
2023,11,APOSITO DE HIDROCOLOIDE-9,0.0
2023,11,APOSITO DE HIDROCOLOIDE-7,0.0
2023,11,APOSITO DE HIDROCOLOIDE C/ PLATA-2,0.0
2023,11,APOSITO DE ESPUMA POLIURETANO-8,0.0
2023,11,APÓSITO ABSORBENTE C/ ADHESIVO-22,0.0
2023,11,APÓSITO ABSORBENTE C/ ADHESIVO-23,0.0
2023,11,HIDROGEL-37,0.0
2023,11,APOSITO MALLADO C/ PARAFINA-38,0.0
2023,11,APÓSITO MALLADO C/ OLIGOSACÁRIDOS-1,0.0
2023,11,ELIMINADOR DE ADHESIVOS MEDICOS DE LA PIEL-17,6.489999999999999
2023,11,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-6,0.0
2023,11,GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15,0.0
2023,11,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-32,0.0
2023,11,APOSITO DE HIDROFIBRA HIDROCOLOIDE P/ BOMBA DE UN SOLO USO-26,0.0
2023,11,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-10,0.0
2023,11,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-14,0.0
2023,11,APOSITO ESPUMA DE POLIVINILO ALCOHOL  P/ TERAPIA CONVENCIONAL PRESION NEGATIVA-34,0.0
2023,11,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA-40,0.0
2023,11,APOSITO MALLADO C/ SILICONA-0,0.0
2023,11,APOSITO C/ CARBON Y PLATA-4,0.0
2023,11,APOSITO PARA PEQUEÑAS HERIDAS REDONDO-19,0.0
2023,11,APOSITO DE HIDROCOLOIDE-3,0.0
2023,11,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-36,0.0
2023,11,EQ. DE PRESION NEGATIVA / Espuma de poliuretano con plata-35,0.0
2023,11,EQ. DE PRESIÓN NEGATIVA ABDOMINAL-29,0.0
2023,11,APÓSITO TRANSPARENTE ADHESIVO-24,0.0
2023,11,APOSITO DE ALGINATO C/ PLATA-6,0.0
2023,11,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA C/ APOSITO-27,154.0
2023,11,APOSITO DE HIDROCOLOIDE-6,0.0
2023,11,APÓSITO DE ESPUMA DE POLIURETANO C/ SILICONA-3,0.0
2023,11,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-13,0.0
2023,11,TIRA DE GASA ORILLADA TAPONAMIENTOS ESTERIL 1cm.-30,0.0
2023,11,APÓSITO TRANSPARENTE ADHESIVO-20,0.0
2023,11,APOSITO ABSORBENTE S/ ADHESIVO-25,0.0
2023,11,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA C/ APOSITO-28,0.0
2023,11,TIRA DE GASA ORILLADA TAPONAMIENTOS ESTERIL 2cm.-31,0.0
2023,11,EQ. DE PRESION NEGATIVA CON INSTILACIÓN-33,0.0
2016,1,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,0.0
2016,1,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,10.2803729
2016,1,APOSITO DE HIDROFIBRA  / CINTA-18,2.4199999999999995
2016,1,APOSITO DE ESPUMA POLIURETANO / SACRO-11,4.3065
2016,1,APOSITO C/ CARBON Y PLATA-6,2.64
2016,1,APOSITO DE FIBRAS DE POLIACRILATO-3,0.0
2016,1,APOSITO MALLADO C/ PARAFINA-39,3.52
2016,1,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,2.09
2016,1,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,5.83
2016,1,APÓSITO ADHESIVO ABSORBENTE IMPERMEABLE C/ BOLSA-21,1.65
2016,1,APOSITO DE HIDROCOLOIDE-9,0.6171
2016,1,APOSITO DE HIDROCOLOIDE-7,2.97
2016,1,APOSITO DE HIDROCOLOIDE C/ PLATA-2,0.0
2016,1,APOSITO DE ESPUMA POLIURETANO-8,1.8699999999999999
2016,1,APÓSITO ABSORBENTE C/ ADHESIVO-22,0.10669999999999999
2016,1,APÓSITO ABSORBENTE C/ ADHESIVO-23,0.20574073999999998
2016,1,HIDROGEL-37,1.049074
2016,1,APOSITO MALLADO C/ PARAFINA-38,1.7269999999999999
2016,1,APÓSITO MALLADO C/ OLIGOSACÁRIDOS-1,13.2
2016,1,ELIMINADOR DE ADHESIVOS MEDICOS DE LA PIEL-17,0.0
2016,1,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-6,0.0
2016,1,GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15,0.0
2016,1,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-32,0.0
2016,1,APOSITO DE HIDROFIBRA HIDROCOLOIDE P/ BOMBA DE UN SOLO USO-26,0.0
2016,1,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-10,4.29
2016,1,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-14,0.0
2016,1,APOSITO ESPUMA DE POLIVINILO ALCOHOL  P/ TERAPIA CONVENCIONAL PRESION NEGATIVA-34,0.0
2016,1,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA-40,0.0
2016,1,APOSITO MALLADO C/ SILICONA-0,7.0488
2016,1,APOSITO C/ CARBON Y PLATA-4,6.38
2016,1,APOSITO PARA PEQUEÑAS HERIDAS REDONDO-19,0.010461204
2016,1,APOSITO DE HIDROCOLOIDE-3,1.6500078
2016,1,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-36,0.0
2016,1,EQ. DE PRESION NEGATIVA / Espuma de poliuretano con plata-35,0.0
2016,1,EQ. DE PRESIÓN NEGATIVA ABDOMINAL-29,0.0
2016,1,APÓSITO TRANSPARENTE ADHESIVO-24,0.11
2016,1,APOSITO DE ALGINATO C/ PLATA-6,0.0
2016,1,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA C/ APOSITO-27,0.0
2016,1,APOSITO DE HIDROCOLOIDE-6,0.6677003
2016,1,APÓSITO DE ESPUMA DE POLIURETANO C/ SILICONA-3,8.83278
2016,1,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-13,0.0
2016,1,TIRA DE GASA ORILLADA TAPONAMIENTOS ESTERIL 1cm.-30,0.0
2016,1,APÓSITO TRANSPARENTE ADHESIVO-20,0.308
2016,1,APOSITO ABSORBENTE S/ ADHESIVO-25,0.0
2016,1,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA C/ APOSITO-28,0.0
2016,1,TIRA DE GASA ORILLADA TAPONAMIENTOS ESTERIL 2cm.-31,0.0
2016,1,EQ. DE PRESION NEGATIVA CON INSTILACIÓN-33,0.0
2016,2,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,0.0
2016,2,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,10.2803729
2016,2,APOSITO DE HIDROFIBRA  / CINTA-18,2.42
2016,2,APOSITO DE ESPUMA POLIURETANO / SACRO-11,4.3065
2016,2,APOSITO C/ CARBON Y PLATA-6,2.64
2016,2,APOSITO DE FIBRAS DE POLIACRILATO-3,5.390000000000001
2016,2,APOSITO MALLADO C/ PARAFINA-39,3.52
2016,2,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,2.09
2016,2,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,5.830000000000001
2016,2,APÓSITO ADHESIVO ABSORBENTE IMPERMEABLE C/ BOLSA-21,0.0
2016,2,APOSITO DE HIDROCOLOIDE-9,0.6171
2016,2,APOSITO DE HIDROCOLOIDE-7,2.97
2016,2,APOSITO DE HIDROCOLOIDE C/ PLATA-2,0.0
2016,2,APOSITO DE ESPUMA POLIURETANO-8,1.87
2016,2,APÓSITO ABSORBENTE C/ ADHESIVO-22,0.10669999999999999
2016,2,APÓSITO ABSORBENTE C/ ADHESIVO-23,0.20574074
2016,2,HIDROGEL-37,1.049074
2016,2,APOSITO MALLADO C/ PARAFINA-38,1.7269999999999999
2016,2,APÓSITO MALLADO C/ OLIGOSACÁRIDOS-1,13.2
2016,2,ELIMINADOR DE ADHESIVOS MEDICOS DE LA PIEL-17,0.0
2016,2,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-6,0.0
2016,2,GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15,0.0
2016,2,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-32,0.0
2016,2,APOSITO DE HIDROFIBRA HIDROCOLOIDE P/ BOMBA DE UN SOLO USO-26,0.0
2016,2,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-10,4.29
2016,2,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-14,0.0
2016,2,APOSITO ESPUMA DE POLIVINILO ALCOHOL  P/ TERAPIA CONVENCIONAL PRESION NEGATIVA-34,0.0
2016,2,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA-40,0.0
2016,2,APOSITO MALLADO C/ SILICONA-0,7.0488
2016,2,APOSITO C/ CARBON Y PLATA-4,6.38
2016,2,APOSITO PARA PEQUEÑAS HERIDAS REDONDO-19,0.010461204
2016,2,APOSITO DE HIDROCOLOIDE-3,1.6500078
2016,2,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-36,0.0
2016,2,EQ. DE PRESION NEGATIVA / Espuma de poliuretano con plata-35,0.0
2016,2,EQ. DE PRESIÓN NEGATIVA ABDOMINAL-29,0.0
2016,2,APÓSITO TRANSPARENTE ADHESIVO-24,0.11
2016,2,APOSITO DE ALGINATO C/ PLATA-6,1.4
2016,2,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA C/ APOSITO-27,0.0
2016,2,APOSITO DE HIDROCOLOIDE-6,0.6677003
2016,2,APÓSITO DE ESPUMA DE POLIURETANO C/ SILICONA-3,8.83278
2016,2,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-13,0.0
2016,2,TIRA DE GASA ORILLADA TAPONAMIENTOS ESTERIL 1cm.-30,0.0
2016,2,APÓSITO TRANSPARENTE ADHESIVO-20,0.308
2016,2,APOSITO ABSORBENTE S/ ADHESIVO-25,0.0
2016,2,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA C/ APOSITO-28,0.0
2016,2,TIRA DE GASA ORILLADA TAPONAMIENTOS ESTERIL 2cm.-31,0.0
2016,2,EQ. DE PRESION NEGATIVA CON INSTILACIÓN-33,0.0
2016,3,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,0.0
2016,3,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,10.2803729
