,AÑO,MES,PRODUCTO,CANTIDADCOMPRA
337,2023,9,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,2570
338,2023,9,APÓSITO ADHESIVO ABSORBENTE IMPERMEABLE C/ BOLSA-21,0
339,2023,9,APOSITO DE HIDROCOLOIDE-9,4170
340,2023,9,APOSITO DE HIDROCOLOIDE-7,210
341,2023,9,APOSITO DE HIDROCOLOIDE C/ PLATA-2,0
342,2023,9,APOSITO DE ESPUMA POLIURETANO-8,200
343,2023,9,APÓSITO ABSORBENTE C/ ADHESIVO-22,9600
344,2023,9,APÓSITO ABSORBENTE C/ ADHESIVO-23,2800
345,2023,9,HIDROGEL-37,1050
346,2023,9,APOSITO MALLADO C/ PARAFINA-38,3820
347,2023,9,APÓSITO MALLADO C/ OLIGOSACÁRIDOS-1,310
348,2023,9,ELIMINADOR DE ADHESIVOS MEDICOS DE LA PIEL-17,156
349,2023,9,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-6,1360
350,2023,9,GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15,35
351,2023,9,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-32,95
352,2023,9,APOSITO DE HIDROFIBRA HIDROCOLOIDE P/ BOMBA DE UN SOLO USO-26,20
353,2023,9,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-10,2900
354,2023,9,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-14,4230
355,2023,9,APOSITO ESPUMA DE POLIVINILO ALCOHOL  P/ TERAPIA CONVENCIONAL PRESION NEGATIVA-34,10
356,2023,9,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA-40,0
357,2023,9,APOSITO MALLADO C/ SILICONA-0,840
358,2023,9,APOSITO C/ CARBON Y PLATA-4,1900
359,2023,9,APOSITO PARA PEQUEÑAS HERIDAS REDONDO-19,9000
360,2023,9,APOSITO DE HIDROCOLOIDE-3,225
361,2023,9,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-36,25
362,2023,9,EQ. DE PRESION NEGATIVA / Espuma de poliuretano con plata-35,15
363,2023,9,EQ. DE PRESIÓN NEGATIVA ABDOMINAL-29,15
364,2023,9,APÓSITO TRANSPARENTE ADHESIVO-24,7400
365,2023,9,APOSITO DE ALGINATO C/ PLATA-6,470
366,2023,9,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA C/ APOSITO-27,6
367,2023,9,APOSITO DE HIDROCOLOIDE-6,670
368,2023,9,APÓSITO DE ESPUMA DE POLIURETANO C/ SILICONA-3,1020
369,2023,9,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-13,780
370,2023,9,TIRA DE GASA ORILLADA TAPONAMIENTOS ESTERIL 1cm.-30,0
371,2023,9,APÓSITO TRANSPARENTE ADHESIVO-20,1650
372,2023,9,APOSITO ABSORBENTE S/ ADHESIVO-25,400
373,2023,9,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA C/ APOSITO-28,0
374,2023,9,TIRA DE GASA ORILLADA TAPONAMIENTOS ESTERIL 2cm.-31,0
375,2023,9,EQ. DE PRESION NEGATIVA CON INSTILACIÓN-33,0
376,2023,10,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,1270
377,2023,10,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,2130
378,2023,10,APOSITO DE HIDROFIBRA  / CINTA-18,395
379,2023,10,APOSITO DE ESPUMA POLIURETANO / SACRO-11,0
380,2023,10,APOSITO C/ CARBON Y PLATA-6,2100
381,2023,10,APOSITO DE FIBRAS DE POLIACRILATO-3,700
382,2023,10,APOSITO MALLADO C/ PARAFINA-39,2440
383,2023,10,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,9150
384,2023,10,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,2045
385,2023,10,APÓSITO ADHESIVO ABSORBENTE IMPERMEABLE C/ BOLSA-21,0
386,2023,10,APOSITO DE HIDROCOLOIDE-9,3690
387,2023,10,APOSITO DE HIDROCOLOIDE-7,350
388,2023,10,APOSITO DE HIDROCOLOIDE C/ PLATA-2,0
389,2023,10,APOSITO DE ESPUMA POLIURETANO-8,310
390,2023,10,APÓSITO ABSORBENTE C/ ADHESIVO-22,17920
391,2023,10,APÓSITO ABSORBENTE C/ ADHESIVO-23,3360
392,2023,10,HIDROGEL-37,1220
393,2023,10,APOSITO MALLADO C/ PARAFINA-38,2870
394,2023,10,APÓSITO MALLADO C/ OLIGOSACÁRIDOS-1,260
395,2023,10,ELIMINADOR DE ADHESIVOS MEDICOS DE LA PIEL-17,288
396,2023,10,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-6,1950
397,2023,10,GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15,48
398,2023,10,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-32,105
399,2023,10,APOSITO DE HIDROFIBRA HIDROCOLOIDE P/ BOMBA DE UN SOLO USO-26,15
400,2023,10,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-10,1960
401,2023,10,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-14,4450
402,2023,10,APOSITO ESPUMA DE POLIVINILO ALCOHOL  P/ TERAPIA CONVENCIONAL PRESION NEGATIVA-34,20
403,2023,10,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA-40,9
404,2023,10,APOSITO MALLADO C/ SILICONA-0,980
405,2023,10,APOSITO C/ CARBON Y PLATA-4,350
406,2023,10,APOSITO PARA PEQUEÑAS HERIDAS REDONDO-19,12000
407,2023,10,APOSITO DE HIDROCOLOIDE-3,630
408,2023,10,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-36,50
409,2023,10,EQ. DE PRESION NEGATIVA / Espuma de poliuretano con plata-35,15
410,2023,10,EQ. DE PRESIÓN NEGATIVA ABDOMINAL-29,9
411,2023,10,APÓSITO TRANSPARENTE ADHESIVO-24,5500
412,2023,10,APOSITO DE ALGINATO C/ PLATA-6,650
413,2023,10,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA C/ APOSITO-27,21
414,2023,10,APOSITO DE HIDROCOLOIDE-6,1260
415,2023,10,APÓSITO DE ESPUMA DE POLIURETANO C/ SILICONA-3,1080
416,2023,10,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-13,640
417,2023,10,TIRA DE GASA ORILLADA TAPONAMIENTOS ESTERIL 1cm.-30,0
418,2023,10,APÓSITO TRANSPARENTE ADHESIVO-20,3400
419,2023,10,APOSITO ABSORBENTE S/ ADHESIVO-25,200
420,2023,10,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA C/ APOSITO-28,14
421,2023,10,TIRA DE GASA ORILLADA TAPONAMIENTOS ESTERIL 2cm.-31,0
422,2023,10,EQ. DE PRESION NEGATIVA CON INSTILACIÓN-33,0
423,2023,12,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,0
424,2023,12,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,0
425,2023,12,APOSITO DE HIDROFIBRA  / CINTA-18,0
426,2023,12,APOSITO DE ESPUMA POLIURETANO / SACRO-11,0
427,2023,12,APOSITO C/ CARBON Y PLATA-6,0
428,2023,12,APOSITO DE FIBRAS DE POLIACRILATO-3,0
429,2023,12,APOSITO MALLADO C/ PARAFINA-39,0
430,2023,12,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,0
431,2023,12,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,0
432,2023,12,APÓSITO ADHESIVO ABSORBENTE IMPERMEABLE C/ BOLSA-21,0
433,2023,12,APOSITO DE HIDROCOLOIDE-9,0
434,2023,12,APOSITO DE HIDROCOLOIDE-7,0
435,2023,12,APOSITO DE HIDROCOLOIDE C/ PLATA-2,0
436,2023,12,APOSITO DE ESPUMA POLIURETANO-8,0
437,2023,12,APÓSITO ABSORBENTE C/ ADHESIVO-22,0
438,2023,12,APÓSITO ABSORBENTE C/ ADHESIVO-23,0
439,2023,12,HIDROGEL-37,0
440,2023,12,APOSITO MALLADO C/ PARAFINA-38,0
441,2023,12,APÓSITO MALLADO C/ OLIGOSACÁRIDOS-1,0
442,2023,12,ELIMINADOR DE ADHESIVOS MEDICOS DE LA PIEL-17,0
443,2023,12,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-6,0
444,2023,12,GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15,0
445,2023,12,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-32,0
446,2023,12,APOSITO DE HIDROFIBRA HIDROCOLOIDE P/ BOMBA DE UN SOLO USO-26,0
447,2023,12,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-10,0
448,2023,12,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-14,0
449,2023,12,APOSITO ESPUMA DE POLIVINILO ALCOHOL  P/ TERAPIA CONVENCIONAL PRESION NEGATIVA-34,0
450,2023,12,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA-40,0
451,2023,12,APOSITO MALLADO C/ SILICONA-0,0
452,2023,12,APOSITO C/ CARBON Y PLATA-4,0
453,2023,12,APOSITO PARA PEQUEÑAS HERIDAS REDONDO-19,0
454,2023,12,APOSITO DE HIDROCOLOIDE-3,0
455,2023,12,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-36,0
456,2023,12,EQ. DE PRESION NEGATIVA / Espuma de poliuretano con plata-35,0
457,2023,12,EQ. DE PRESIÓN NEGATIVA ABDOMINAL-29,0
458,2023,12,APÓSITO TRANSPARENTE ADHESIVO-24,0
459,2023,12,APOSITO DE ALGINATO C/ PLATA-6,0
460,2023,12,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA C/ APOSITO-27,0
461,2023,12,APOSITO DE HIDROCOLOIDE-6,0
462,2023,12,APÓSITO DE ESPUMA DE POLIURETANO C/ SILICONA-3,0
463,2023,12,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-13,0
464,2023,12,TIRA DE GASA ORILLADA TAPONAMIENTOS ESTERIL 1cm.-30,0
465,2023,12,APÓSITO TRANSPARENTE ADHESIVO-20,0
466,2023,12,APOSITO ABSORBENTE S/ ADHESIVO-25,0
467,2023,12,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA C/ APOSITO-28,0
468,2023,12,TIRA DE GASA ORILLADA TAPONAMIENTOS ESTERIL 2cm.-31,0
469,2023,12,EQ. DE PRESION NEGATIVA CON INSTILACIÓN-33,0
470,2023,5,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,1430
471,2023,5,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,1670
472,2023,5,APOSITO DE HIDROFIBRA  / CINTA-18,710
473,2023,5,APOSITO DE ESPUMA POLIURETANO / SACRO-11,0
474,2023,5,APOSITO C/ CARBON Y PLATA-6,1800
475,2023,5,APOSITO DE FIBRAS DE POLIACRILATO-3,80
476,2023,5,APOSITO MALLADO C/ PARAFINA-39,2950
477,2023,5,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,11050
478,2023,5,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,2550
479,2023,5,APÓSITO ADHESIVO ABSORBENTE IMPERMEABLE C/ BOLSA-21,0
480,2023,5,APOSITO DE HIDROCOLOIDE-9,4455
481,2023,5,APOSITO DE HIDROCOLOIDE-7,405
482,2023,5,APOSITO DE HIDROCOLOIDE C/ PLATA-2,0
483,2023,5,APOSITO DE ESPUMA POLIURETANO-8,690
484,2023,5,APÓSITO ABSORBENTE C/ ADHESIVO-22,15360
485,2023,5,APÓSITO ABSORBENTE C/ ADHESIVO-23,3920
486,2023,5,HIDROGEL-37,1600
487,2023,5,APOSITO MALLADO C/ PARAFINA-38,4170
488,2023,5,APÓSITO MALLADO C/ OLIGOSACÁRIDOS-1,250
489,2023,5,ELIMINADOR DE ADHESIVOS MEDICOS DE LA PIEL-17,240
490,2023,5,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-6,1210
491,2023,5,GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15,68
492,2023,5,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-32,145
493,2023,5,APOSITO DE HIDROFIBRA HIDROCOLOIDE P/ BOMBA DE UN SOLO USO-26,25
494,2023,5,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-10,2590
495,2023,5,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-14,5380
496,2023,5,APOSITO ESPUMA DE POLIVINILO ALCOHOL  P/ TERAPIA CONVENCIONAL PRESION NEGATIVA-34,60
497,2023,5,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA-40,28
498,2023,5,APOSITO MALLADO C/ SILICONA-0,210
499,2023,5,APOSITO C/ CARBON Y PLATA-4,320
500,2023,5,APOSITO PARA PEQUEÑAS HERIDAS REDONDO-19,16000
501,2023,5,APOSITO DE HIDROCOLOIDE-3,285
502,2023,5,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-36,250
503,2023,5,EQ. DE PRESION NEGATIVA / Espuma de poliuretano con plata-35,20
504,2023,5,EQ. DE PRESIÓN NEGATIVA ABDOMINAL-29,19
505,2023,5,APÓSITO TRANSPARENTE ADHESIVO-24,8000
506,2023,5,APOSITO DE ALGINATO C/ PLATA-6,200
507,2023,5,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA C/ APOSITO-27,16
508,2023,5,APOSITO DE HIDROCOLOIDE-6,1220
509,2023,5,APÓSITO DE ESPUMA DE POLIURETANO C/ SILICONA-3,1440
510,2023,5,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-13,370
511,2023,5,TIRA DE GASA ORILLADA TAPONAMIENTOS ESTERIL 1cm.-30,350
512,2023,5,APÓSITO TRANSPARENTE ADHESIVO-20,2850
513,2023,5,APOSITO ABSORBENTE S/ ADHESIVO-25,300
514,2023,5,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA C/ APOSITO-28,2
515,2023,5,TIRA DE GASA ORILLADA TAPONAMIENTOS ESTERIL 2cm.-31,0
516,2023,5,EQ. DE PRESION NEGATIVA CON INSTILACIÓN-33,0
517,2023,11,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,80
518,2023,11,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,0
519,2023,11,APOSITO DE HIDROFIBRA  / CINTA-18,5
520,2023,11,APOSITO DE ESPUMA POLIURETANO / SACRO-11,0
521,2023,11,APOSITO C/ CARBON Y PLATA-6,0
522,2023,11,APOSITO DE FIBRAS DE POLIACRILATO-3,0
523,2023,11,APOSITO MALLADO C/ PARAFINA-39,0
524,2023,11,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,0
525,2023,11,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,0
526,2023,11,APÓSITO ADHESIVO ABSORBENTE IMPERMEABLE C/ BOLSA-21,0
527,2023,11,APOSITO DE HIDROCOLOIDE-9,0
528,2023,11,APOSITO DE HIDROCOLOIDE-7,0
529,2023,11,APOSITO DE HIDROCOLOIDE C/ PLATA-2,0
530,2023,11,APOSITO DE ESPUMA POLIURETANO-8,0
531,2023,11,APÓSITO ABSORBENTE C/ ADHESIVO-22,0
532,2023,11,APÓSITO ABSORBENTE C/ ADHESIVO-23,0
533,2023,11,HIDROGEL-37,0
534,2023,11,APOSITO MALLADO C/ PARAFINA-38,0
535,2023,11,APÓSITO MALLADO C/ OLIGOSACÁRIDOS-1,0
536,2023,11,ELIMINADOR DE ADHESIVOS MEDICOS DE LA PIEL-17,12
537,2023,11,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-6,0
538,2023,11,GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15,0
539,2023,11,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-32,0
540,2023,11,APOSITO DE HIDROFIBRA HIDROCOLOIDE P/ BOMBA DE UN SOLO USO-26,0
541,2023,11,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-10,0
542,2023,11,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-14,0
543,2023,11,APOSITO ESPUMA DE POLIVINILO ALCOHOL  P/ TERAPIA CONVENCIONAL PRESION NEGATIVA-34,0
544,2023,11,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA-40,0
545,2023,11,APOSITO MALLADO C/ SILICONA-0,0
546,2023,11,APOSITO C/ CARBON Y PLATA-4,0
547,2023,11,APOSITO PARA PEQUEÑAS HERIDAS REDONDO-19,0
548,2023,11,APOSITO DE HIDROCOLOIDE-3,0
549,2023,11,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-36,0
550,2023,11,EQ. DE PRESION NEGATIVA / Espuma de poliuretano con plata-35,0
551,2023,11,EQ. DE PRESIÓN NEGATIVA ABDOMINAL-29,0
552,2023,11,APÓSITO TRANSPARENTE ADHESIVO-24,0
553,2023,11,APOSITO DE ALGINATO C/ PLATA-6,0
554,2023,11,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA C/ APOSITO-27,2
555,2023,11,APOSITO DE HIDROCOLOIDE-6,0
556,2023,11,APÓSITO DE ESPUMA DE POLIURETANO C/ SILICONA-3,0
557,2023,11,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-13,0
558,2023,11,TIRA DE GASA ORILLADA TAPONAMIENTOS ESTERIL 1cm.-30,0
559,2023,11,APÓSITO TRANSPARENTE ADHESIVO-20,0
560,2023,11,APOSITO ABSORBENTE S/ ADHESIVO-25,0
561,2023,11,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA C/ APOSITO-28,0
562,2023,11,TIRA DE GASA ORILLADA TAPONAMIENTOS ESTERIL 2cm.-31,0
563,2023,11,EQ. DE PRESION NEGATIVA CON INSTILACIÓN-33,0
564,2016,1,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,0
565,2016,1,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,240
566,2016,1,APOSITO DE HIDROFIBRA  / CINTA-18,85
567,2016,1,APOSITO DE ESPUMA POLIURETANO / SACRO-11,100
568,2016,1,APOSITO C/ CARBON Y PLATA-6,2400
569,2016,1,APOSITO DE FIBRAS DE POLIACRILATO-3,0
570,2016,1,APOSITO MALLADO C/ PARAFINA-39,440
571,2016,1,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,1440
572,2016,1,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,985
573,2016,1,APÓSITO ADHESIVO ABSORBENTE IMPERMEABLE C/ BOLSA-21,350
574,2016,1,APOSITO DE HIDROCOLOIDE-9,1152
575,2016,1,APOSITO DE HIDROCOLOIDE-7,265
576,2016,1,APOSITO DE HIDROCOLOIDE C/ PLATA-2,0
577,2016,1,APOSITO DE ESPUMA POLIURETANO-8,420
578,2016,1,APÓSITO ABSORBENTE C/ ADHESIVO-22,640
579,2016,1,APÓSITO ABSORBENTE C/ ADHESIVO-23,2400
580,2016,1,HIDROGEL-37,1040
581,2016,1,APOSITO MALLADO C/ PARAFINA-38,2060
582,2016,1,APÓSITO MALLADO C/ OLIGOSACÁRIDOS-1,100
583,2016,1,ELIMINADOR DE ADHESIVOS MEDICOS DE LA PIEL-17,0
584,2016,1,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-6,0
585,2016,1,GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15,0
586,2016,1,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-32,0
587,2016,1,APOSITO DE HIDROFIBRA HIDROCOLOIDE P/ BOMBA DE UN SOLO USO-26,0
588,2016,1,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-10,310
589,2016,1,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-14,0
590,2016,1,APOSITO ESPUMA DE POLIVINILO ALCOHOL  P/ TERAPIA CONVENCIONAL PRESION NEGATIVA-34,0
591,2016,1,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA-40,0
592,2016,1,APOSITO MALLADO C/ SILICONA-0,770
593,2016,1,APOSITO C/ CARBON Y PLATA-4,480
594,2016,1,APOSITO PARA PEQUEÑAS HERIDAS REDONDO-19,4000
595,2016,1,APOSITO DE HIDROCOLOIDE-3,655
596,2016,1,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-36,0
597,2016,1,EQ. DE PRESION NEGATIVA / Espuma de poliuretano con plata-35,0
598,2016,1,EQ. DE PRESIÓN NEGATIVA ABDOMINAL-29,0
599,2016,1,APÓSITO TRANSPARENTE ADHESIVO-24,10800
600,2016,1,APOSITO DE ALGINATO C/ PLATA-6,0
601,2016,1,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA C/ APOSITO-27,0
602,2016,1,APOSITO DE HIDROCOLOIDE-6,1330
603,2016,1,APÓSITO DE ESPUMA DE POLIURETANO C/ SILICONA-3,600
604,2016,1,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-13,0
605,2016,1,TIRA DE GASA ORILLADA TAPONAMIENTOS ESTERIL 1cm.-30,0
606,2016,1,APÓSITO TRANSPARENTE ADHESIVO-20,400
607,2016,1,APOSITO ABSORBENTE S/ ADHESIVO-25,0
608,2016,1,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA C/ APOSITO-28,0
609,2016,1,TIRA DE GASA ORILLADA TAPONAMIENTOS ESTERIL 2cm.-31,0
610,2016,1,EQ. DE PRESION NEGATIVA CON INSTILACIÓN-33,0
611,2016,2,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,0
612,2016,2,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,340
613,2016,2,APOSITO DE HIDROFIBRA  / CINTA-18,70
614,2016,2,APOSITO DE ESPUMA POLIURETANO / SACRO-11,100
615,2016,2,APOSITO C/ CARBON Y PLATA-6,2700
616,2016,2,APOSITO DE FIBRAS DE POLIACRILATO-3,660
617,2016,2,APOSITO MALLADO C/ PARAFINA-39,300
618,2016,2,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,1400
619,2016,2,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,2055
620,2016,2,APÓSITO ADHESIVO ABSORBENTE IMPERMEABLE C/ BOLSA-21,0
621,2016,2,APOSITO DE HIDROCOLOIDE-9,1065
622,2016,2,APOSITO DE HIDROCOLOIDE-7,510
623,2016,2,APOSITO DE HIDROCOLOIDE C/ PLATA-2,0
624,2016,2,APOSITO DE ESPUMA POLIURETANO-8,590
625,2016,2,APÓSITO ABSORBENTE C/ ADHESIVO-22,8320
626,2016,2,APÓSITO ABSORBENTE C/ ADHESIVO-23,1200
627,2016,2,HIDROGEL-37,870
628,2016,2,APOSITO MALLADO C/ PARAFINA-38,1530
629,2016,2,APÓSITO MALLADO C/ OLIGOSACÁRIDOS-1,40
630,2016,2,ELIMINADOR DE ADHESIVOS MEDICOS DE LA PIEL-17,0
631,2016,2,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-6,0
632,2016,2,GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15,0
633,2016,2,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-32,0
634,2016,2,APOSITO DE HIDROFIBRA HIDROCOLOIDE P/ BOMBA DE UN SOLO USO-26,0
635,2016,2,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-10,150
636,2016,2,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-14,0
637,2016,2,APOSITO ESPUMA DE POLIVINILO ALCOHOL  P/ TERAPIA CONVENCIONAL PRESION NEGATIVA-34,0
638,2016,2,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA-40,0
639,2016,2,APOSITO MALLADO C/ SILICONA-0,490
640,2016,2,APOSITO C/ CARBON Y PLATA-4,860
641,2016,2,APOSITO PARA PEQUEÑAS HERIDAS REDONDO-19,8000
642,2016,2,APOSITO DE HIDROCOLOIDE-3,745
643,2016,2,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-36,0
644,2016,2,EQ. DE PRESION NEGATIVA / Espuma de poliuretano con plata-35,0
645,2016,2,EQ. DE PRESIÓN NEGATIVA ABDOMINAL-29,0
646,2016,2,APÓSITO TRANSPARENTE ADHESIVO-24,7200
647,2016,2,APOSITO DE ALGINATO C/ PLATA-6,110
648,2016,2,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA C/ APOSITO-27,0
649,2016,2,APOSITO DE HIDROCOLOIDE-6,1300
650,2016,2,APÓSITO DE ESPUMA DE POLIURETANO C/ SILICONA-3,300
651,2016,2,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-13,0
652,2016,2,TIRA DE GASA ORILLADA TAPONAMIENTOS ESTERIL 1cm.-30,0
653,2016,2,APÓSITO TRANSPARENTE ADHESIVO-20,2400
654,2016,2,APOSITO ABSORBENTE S/ ADHESIVO-25,0
655,2016,2,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA C/ APOSITO-28,0
656,2016,2,TIRA DE GASA ORILLADA TAPONAMIENTOS ESTERIL 2cm.-31,0
657,2016,2,EQ. DE PRESION NEGATIVA CON INSTILACIÓN-33,0
658,2016,3,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,0
659,2016,3,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,280
660,2016,3,APOSITO DE HIDROFIBRA  / CINTA-18,65
661,2016,3,APOSITO DE ESPUMA POLIURETANO / SACRO-11,200
662,2016,3,APOSITO C/ CARBON Y PLATA-6,2100
663,2016,3,APOSITO DE FIBRAS DE POLIACRILATO-3,0
664,2016,3,APOSITO MALLADO C/ PARAFINA-39,210
665,2016,3,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,1660
666,2016,3,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,705
667,2016,3,APÓSITO ADHESIVO ABSORBENTE IMPERMEABLE C/ BOLSA-21,1050
668,2016,3,APOSITO DE HIDROCOLOIDE-9,2106
669,2016,3,APOSITO DE HIDROCOLOIDE-7,75
670,2016,3,APOSITO DE HIDROCOLOIDE C/ PLATA-2,128
671,2016,3,APOSITO DE ESPUMA POLIURETANO-8,620
672,2016,3,APÓSITO ABSORBENTE C/ ADHESIVO-22,7040
673,2016,3,APÓSITO ABSORBENTE C/ ADHESIVO-23,3600
674,2016,3,HIDROGEL-37,1130
675,2016,3,APOSITO MALLADO C/ PARAFINA-38,1350
676,2016,3,APÓSITO MALLADO C/ OLIGOSACÁRIDOS-1,210
677,2016,3,ELIMINADOR DE ADHESIVOS MEDICOS DE LA PIEL-17,0
