AÑO,MES,PRODUCTO,TIPOCOMPRA,HOSPITAL,TGL,CANTIDADCOMPRA
2015,5,APÓSITO TRANSPARENTE ADHESIVO-20,Compra menor,10,ALMACENABLE,1000
2015,5,APÓSITO TRANSPARENTE ADHESIVO-20,Compra menor,18,ALMACENABLE,1600
2015,5,APÓSITO TRANSPARENTE ADHESIVO-20,Compra menor,4,ALMACENABLE,1000
2015,5,APÓSITO TRANSPARENTE ADHESIVO-20,Compra menor,6,ALMACENABLE,400
2015,5,APÓSITO TRANSPARENTE ADHESIVO-24,Compra menor,0,ALMACENABLE,1200
2015,5,APÓSITO TRANSPARENTE ADHESIVO-24,Compra menor,10,ALMACENABLE,1600
2015,5,APÓSITO TRANSPARENTE ADHESIVO-24,Compra menor,18,ALMACENABLE,3600
2015,5,APÓSITO TRANSPARENTE ADHESIVO-24,Compra menor,4,ALMACENABLE,1200
2015,5,APÓSITO TRANSPARENTE ADHESIVO-24,Compra menor,6,ALMACENABLE,1200
2015,5,HIDROGEL-37,Compra menor,0,ALMACENABLE,100
2015,5,HIDROGEL-37,Compra menor,10,ALMACENABLE,420
2015,5,HIDROGEL-37,Compra menor,4,ALMACENABLE,40
2015,5,HIDROGEL-37,Compra menor,6,ALMACENABLE,80
2015,5,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,Compra menor,0,ALMACENABLE,100
2015,5,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,Compra menor,18,ALMACENABLE,30
2015,5,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,Compra menor,4,ALMACENABLE,50
2015,5,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,Compra menor,6,ALMACENABLE,30
2015,5,TIRA DE GASA ORILLADA TAPONAMIENTOS ESTERIL 1cm.-30,Compra menor,18,ALMACENABLE,350
2015,5,TIRA DE GASA ORILLADA TAPONAMIENTOS ESTERIL 2cm.-31,Compra menor,0,ALMACENABLE,700
2015,6,APOSITO ABSORBENTE S/ ADHESIVO-25,Compra menor,10,ALMACENABLE,400
2015,6,APOSITO C/ CARBON Y PLATA-4,Compra menor,10,ALMACENABLE,100
2015,6,APOSITO C/ CARBON Y PLATA-4,Compra menor,18,ALMACENABLE,700
2015,6,APOSITO C/ CARBON Y PLATA-6,Concurso,13,ALMACENABLE,1800
2015,6,APOSITO C/ CARBON Y PLATA-6,Concurso,4,ALMACENABLE,300
2015,6,APOSITO C/ CARBON Y PLATA-6,Concurso,6,ALMACENABLE,300
2015,6,APOSITO DE ESPUMA POLIURETANO / SACRO-11,Concurso,0,ALMACENABLE,200
2015,6,APOSITO DE ESPUMA POLIURETANO-8,Concurso,10,ALMACENABLE,200
2015,6,APOSITO DE ESPUMA POLIURETANO-8,Concurso,4,ALMACENABLE,160
2015,6,APOSITO DE HIDROCOLOIDE-3,Compra menor,10,ALMACENABLE,705
2015,6,APOSITO DE HIDROCOLOIDE-3,Compra menor,6,ALMACENABLE,50
2015,6,APOSITO DE HIDROCOLOIDE-6,Compra menor,10,ALMACENABLE,1100
2015,6,APOSITO DE HIDROCOLOIDE-7,Compra menor,10,ALMACENABLE,160
2015,6,APOSITO DE HIDROCOLOIDE-7,Compra menor,13,ALMACENABLE,320
2015,6,APOSITO DE HIDROCOLOIDE-9,Compra menor,0,ALMACENABLE,573
2015,6,APOSITO DE HIDROCOLOIDE-9,Compra menor,10,ALMACENABLE,60
2015,6,APOSITO DE HIDROCOLOIDE-9,Compra menor,18,ALMACENABLE,651
2015,6,APOSITO DE HIDROCOLOIDE-9,Compra menor,4,ALMACENABLE,36
2015,6,APOSITO DE HIDROFIBRA  / CINTA-18,Compra menor,10,TRANSITO,20
2015,6,APOSITO DE HIDROFIBRA  / CINTA-18,Compra menor,11,TRANSITO,45
2015,6,APOSITO DE HIDROFIBRA  / CINTA-18,Compra menor,3,TRANSITO,30
2015,6,APOSITO DE HIDROFIBRA  / CINTA-18,Compra menor,4,TRANSITO,20
2015,6,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,Compra menor,0,ALMACENABLE,400
2015,6,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,Compra menor,10,ALMACENABLE,300
2015,6,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,Compra menor,13,ALMACENABLE,1000
2015,6,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,Compra menor,0,ALMACENABLE,400
2015,6,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,Compra menor,10,ALMACENABLE,205
2015,6,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,Compra menor,13,ALMACENABLE,665
2015,6,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,Compra menor,18,ALMACENABLE,50
2015,6,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,Compra menor,6,ALMACENABLE,390
2015,6,APOSITO MALLADO C/ PARAFINA-38,Compra menor,0,ALMACENABLE,330
2015,6,APOSITO MALLADO C/ PARAFINA-38,Compra menor,13,ALMACENABLE,750
2015,6,APOSITO MALLADO C/ PARAFINA-38,Compra menor,4,ALMACENABLE,330
2015,6,APOSITO MALLADO C/ PARAFINA-38,Compra menor,6,ALMACENABLE,330
2015,6,APOSITO MALLADO C/ PARAFINA-39,Compra menor,6,ALMACENABLE,290
2015,6,APOSITO MALLADO C/ SILICONA-0,Compra menor,0,ALMACENABLE,210
2015,6,APOSITO MALLADO C/ SILICONA-0,Compra menor,18,ALMACENABLE,420
2015,6,APOSITO PARA PEQUEÑAS HERIDAS REDONDO-19,Compra menor,10,ALMACENABLE,6000
2015,6,APOSITO PARA PEQUEÑAS HERIDAS REDONDO-19,Compra menor,6,ALMACENABLE,6000
2015,6,APÓSITO ABSORBENTE C/ ADHESIVO-22,Compra menor,0,ALMACENABLE,640
2015,6,APÓSITO ABSORBENTE C/ ADHESIVO-22,Compra menor,18,ALMACENABLE,5120
2015,6,APÓSITO ABSORBENTE C/ ADHESIVO-22,Compra menor,4,ALMACENABLE,1280
2015,6,APÓSITO ABSORBENTE C/ ADHESIVO-22,Compra menor,6,ALMACENABLE,1280
2015,6,APÓSITO ABSORBENTE C/ ADHESIVO-23,Compra menor,0,ALMACENABLE,600
2015,6,APÓSITO ABSORBENTE C/ ADHESIVO-23,Compra menor,18,ALMACENABLE,1800
2015,6,APÓSITO ABSORBENTE C/ ADHESIVO-23,Compra menor,4,ALMACENABLE,300
2015,6,APÓSITO ABSORBENTE C/ ADHESIVO-23,Compra menor,6,ALMACENABLE,600
2015,6,APÓSITO ADHESIVO ABSORBENTE IMPERMEABLE C/ BOLSA-21,Concurso,11,TRANSITO,700
2015,6,APÓSITO ADHESIVO ABSORBENTE IMPERMEABLE C/ BOLSA-21,Concurso,18,TRANSITO,700
2015,6,APÓSITO DE ESPUMA DE POLIURETANO C/ SILICONA-3,Concurso,18,ALMACENABLE,500
2015,6,APÓSITO TRANSPARENTE ADHESIVO-20,Compra menor,10,ALMACENABLE,1000
2015,6,APÓSITO TRANSPARENTE ADHESIVO-20,Compra menor,4,ALMACENABLE,600
2015,6,APÓSITO TRANSPARENTE ADHESIVO-20,Compra menor,6,ALMACENABLE,800
2015,6,APÓSITO TRANSPARENTE ADHESIVO-24,Compra menor,0,ALMACENABLE,1200
2015,6,APÓSITO TRANSPARENTE ADHESIVO-24,Compra menor,10,ALMACENABLE,1600
2015,6,APÓSITO TRANSPARENTE ADHESIVO-24,Compra menor,4,ALMACENABLE,1200
2015,6,HIDROGEL-37,Compra menor,0,ALMACENABLE,200
2015,6,HIDROGEL-37,Compra menor,10,ALMACENABLE,535
2015,6,HIDROGEL-37,Compra menor,13,ALMACENABLE,300
2015,6,HIDROGEL-37,Compra menor,4,ALMACENABLE,30
2015,6,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,Compra menor,10,ALMACENABLE,40
2015,6,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,Compra menor,18,ALMACENABLE,30
2015,6,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,Compra menor,4,ALMACENABLE,60
2015,6,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,Compra menor,6,ALMACENABLE,50
2015,6,TIRA DE GASA ORILLADA TAPONAMIENTOS ESTERIL 2cm.-31,Compra menor,10,ALMACENABLE,350
2015,6,TIRA DE GASA ORILLADA TAPONAMIENTOS ESTERIL 2cm.-31,Compra menor,4,ALMACENABLE,350
2015,7,APOSITO ABSORBENTE S/ ADHESIVO-25,Compra menor,10,ALMACENABLE,400
2015,7,APOSITO C/ CARBON Y PLATA-4,Compra menor,18,ALMACENABLE,650
2015,7,APOSITO C/ CARBON Y PLATA-6,Concurso,0,ALMACENABLE,300
2015,7,APOSITO C/ CARBON Y PLATA-6,Concurso,10,ALMACENABLE,600
2015,7,APOSITO C/ CARBON Y PLATA-6,Concurso,13,ALMACENABLE,900
2015,7,APOSITO C/ CARBON Y PLATA-6,Concurso,18,ALMACENABLE,600
2015,7,APOSITO C/ CARBON Y PLATA-6,Concurso,6,ALMACENABLE,300
2015,7,APOSITO DE ALGINATO C/ PLATA-6,Compra menor,10,ALMACENABLE,150
2015,7,APOSITO DE ESPUMA POLIURETANO / SACRO-11,Concurso,0,ALMACENABLE,150
2015,7,APOSITO DE ESPUMA POLIURETANO-8,Concurso,10,ALMACENABLE,150
2015,7,APOSITO DE FIBRAS DE POLIACRILATO-3,Compra menor,0,ALMACENABLE,330
2015,7,APOSITO DE HIDROCOLOIDE C/ PLATA-2,Compra menor,11,TRANSITO,100
2015,7,APOSITO DE HIDROCOLOIDE-3,Compra menor,10,ALMACENABLE,780
2015,7,APOSITO DE HIDROCOLOIDE-6,Compra menor,10,ALMACENABLE,1270
2015,7,APOSITO DE HIDROCOLOIDE-7,Compra menor,10,ALMACENABLE,100
2015,7,APOSITO DE HIDROCOLOIDE-7,Compra menor,18,ALMACENABLE,180
2015,7,APOSITO DE HIDROCOLOIDE-9,Compra menor,0,ALMACENABLE,2004
2015,7,APOSITO DE HIDROCOLOIDE-9,Compra menor,10,ALMACENABLE,60
2015,7,APOSITO DE HIDROCOLOIDE-9,Compra menor,4,ALMACENABLE,96
2015,7,APOSITO DE HIDROFIBRA  / CINTA-18,Compra menor,10,TRANSITO,10
2015,7,APOSITO DE HIDROFIBRA  / CINTA-18,Compra menor,12,TRANSITO,10
2015,7,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,Compra menor,0,ALMACENABLE,600
2015,7,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,Compra menor,10,ALMACENABLE,450
2015,7,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,Compra menor,13,ALMACENABLE,1000
2015,7,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,Compra menor,0,ALMACENABLE,200
2015,7,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,Compra menor,10,ALMACENABLE,200
2015,7,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,Compra menor,13,ALMACENABLE,600
2015,7,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,Compra menor,18,ALMACENABLE,90
2015,7,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,Compra menor,6,ALMACENABLE,200
2015,7,APOSITO MALLADO C/ PARAFINA-38,Compra menor,0,ALMACENABLE,330
2015,7,APOSITO MALLADO C/ PARAFINA-38,Compra menor,13,ALMACENABLE,1080
2015,7,APOSITO MALLADO C/ PARAFINA-38,Compra menor,6,ALMACENABLE,330
2015,7,APOSITO MALLADO C/ PARAFINA-39,Compra menor,18,ALMACENABLE,300
2015,7,APOSITO MALLADO C/ PARAFINA-39,Compra menor,6,ALMACENABLE,150
2015,7,APOSITO MALLADO C/ SILICONA-0,Compra menor,0,ALMACENABLE,210
2015,7,APOSITO MALLADO C/ SILICONA-0,Compra menor,10,ALMACENABLE,210
2015,7,APOSITO MALLADO C/ SILICONA-0,Compra menor,18,ALMACENABLE,700
2015,7,APOSITO PARA PEQUEÑAS HERIDAS REDONDO-19,Compra menor,18,ALMACENABLE,3000
2015,7,APÓSITO ABSORBENTE C/ ADHESIVO-22,Compra menor,0,ALMACENABLE,1280
2015,7,APÓSITO ABSORBENTE C/ ADHESIVO-22,Compra menor,13,ALMACENABLE,640
2015,7,APÓSITO ABSORBENTE C/ ADHESIVO-22,Compra menor,18,ALMACENABLE,5760
2015,7,APÓSITO ABSORBENTE C/ ADHESIVO-23,Compra menor,18,ALMACENABLE,1500
2015,7,APÓSITO ADHESIVO ABSORBENTE IMPERMEABLE C/ BOLSA-21,Concurso,11,TRANSITO,1050
2015,7,APÓSITO DE ESPUMA DE POLIURETANO C/ SILICONA-3,Concurso,0,ALMACENABLE,200
2015,7,APÓSITO DE ESPUMA DE POLIURETANO C/ SILICONA-3,Concurso,10,ALMACENABLE,200
2015,7,APÓSITO TRANSPARENTE ADHESIVO-20,Compra menor,10,ALMACENABLE,1200
2015,7,APÓSITO TRANSPARENTE ADHESIVO-20,Compra menor,4,ALMACENABLE,600
2015,7,APÓSITO TRANSPARENTE ADHESIVO-24,Compra menor,0,ALMACENABLE,2400
2015,7,APÓSITO TRANSPARENTE ADHESIVO-24,Compra menor,10,ALMACENABLE,2000
2015,7,APÓSITO TRANSPARENTE ADHESIVO-24,Compra menor,18,ALMACENABLE,6000
2015,7,APÓSITO TRANSPARENTE ADHESIVO-24,Compra menor,4,ALMACENABLE,1200
2015,7,HIDROGEL-37,Compra menor,0,ALMACENABLE,200
2015,7,HIDROGEL-37,Compra menor,10,ALMACENABLE,400
2015,7,HIDROGEL-37,Compra menor,13,ALMACENABLE,500
2015,7,HIDROGEL-37,Compra menor,4,ALMACENABLE,35
2015,7,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,Compra menor,0,ALMACENABLE,100
2015,7,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,Compra menor,10,ALMACENABLE,100
2015,7,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,Compra menor,18,ALMACENABLE,60
2015,7,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,Compra menor,4,ALMACENABLE,60
2015,7,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,Compra menor,6,ALMACENABLE,20
2015,8,APOSITO ABSORBENTE S/ ADHESIVO-25,Compra menor,10,ALMACENABLE,400
2015,8,APOSITO C/ CARBON Y PLATA-4,Compra menor,10,ALMACENABLE,100
2015,8,APOSITO C/ CARBON Y PLATA-4,Compra menor,18,ALMACENABLE,250
2015,8,APOSITO C/ CARBON Y PLATA-6,Concurso,0,ALMACENABLE,300
2015,8,APOSITO C/ CARBON Y PLATA-6,Concurso,13,ALMACENABLE,1500
2015,8,APOSITO C/ CARBON Y PLATA-6,Concurso,18,ALMACENABLE,300
2015,8,APOSITO C/ CARBON Y PLATA-6,Concurso,6,ALMACENABLE,300
2015,8,APOSITO DE ESPUMA POLIURETANO / SACRO-11,Concurso,0,ALMACENABLE,400
2015,8,APOSITO DE ESPUMA POLIURETANO / SACRO-11,Concurso,10,ALMACENABLE,100
2015,8,APOSITO DE ESPUMA POLIURETANO-8,Concurso,10,ALMACENABLE,150
2015,8,APOSITO DE HIDROCOLOIDE C/ PLATA-2,Compra menor,15,TRANSITO,80
2015,8,APOSITO DE HIDROCOLOIDE-3,Compra menor,10,ALMACENABLE,755
2015,8,APOSITO DE HIDROCOLOIDE-6,Compra menor,10,ALMACENABLE,1210
2015,8,APOSITO DE HIDROCOLOIDE-7,Compra menor,10,ALMACENABLE,75
2015,8,APOSITO DE HIDROCOLOIDE-7,Compra menor,13,ALMACENABLE,600
2015,8,APOSITO DE HIDROCOLOIDE-9,Compra menor,0,ALMACENABLE,1002
2015,8,APOSITO DE HIDROCOLOIDE-9,Compra menor,18,ALMACENABLE,279
2015,8,APOSITO DE HIDROCOLOIDE-9,Compra menor,4,ALMACENABLE,93
2015,8,APOSITO DE HIDROFIBRA  / CINTA-18,Compra menor,11,TRANSITO,45
2015,8,APOSITO DE HIDROFIBRA  / CINTA-18,Compra menor,12,TRANSITO,50
2015,8,APOSITO DE HIDROFIBRA  / CINTA-18,Compra menor,4,TRANSITO,40
2015,8,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,Compra menor,0,ALMACENABLE,400
2015,8,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,Compra menor,10,ALMACENABLE,470
2015,8,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,Compra menor,13,ALMACENABLE,600
2015,8,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,Compra menor,0,ALMACENABLE,400
2015,8,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,Compra menor,10,ALMACENABLE,250
2015,8,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,Compra menor,4,ALMACENABLE,40
2015,8,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,Compra menor,6,ALMACENABLE,170
2015,8,APOSITO MALLADO C/ PARAFINA-38,Compra menor,0,ALMACENABLE,330
2015,8,APOSITO MALLADO C/ PARAFINA-38,Compra menor,10,ALMACENABLE,330
2015,8,APOSITO MALLADO C/ PARAFINA-38,Compra menor,13,ALMACENABLE,960
2015,8,APOSITO MALLADO C/ PARAFINA-38,Compra menor,4,ALMACENABLE,330
2015,8,APOSITO MALLADO C/ PARAFINA-38,Compra menor,6,ALMACENABLE,330
2015,8,APOSITO MALLADO C/ PARAFINA-39,Compra menor,18,ALMACENABLE,240
2015,8,APOSITO MALLADO C/ PARAFINA-39,Compra menor,6,ALMACENABLE,330
2015,8,APOSITO MALLADO C/ SILICONA-0,Compra menor,10,ALMACENABLE,210
2015,8,APOSITO MALLADO C/ SILICONA-0,Compra menor,18,ALMACENABLE,420
2015,8,APOSITO PARA PEQUEÑAS HERIDAS REDONDO-19,Compra menor,10,ALMACENABLE,1000
2015,8,APÓSITO ABSORBENTE C/ ADHESIVO-22,Compra menor,18,ALMACENABLE,4480
2015,8,APÓSITO ABSORBENTE C/ ADHESIVO-22,Compra menor,6,ALMACENABLE,1280
2015,8,APÓSITO ABSORBENTE C/ ADHESIVO-23,Compra menor,0,ALMACENABLE,600
2015,8,APÓSITO ABSORBENTE C/ ADHESIVO-23,Compra menor,18,ALMACENABLE,1200
2015,8,APÓSITO ABSORBENTE C/ ADHESIVO-23,Compra menor,4,ALMACENABLE,600
2015,8,APÓSITO ADHESIVO ABSORBENTE IMPERMEABLE C/ BOLSA-21,Concurso,11,TRANSITO,1050
2015,8,APÓSITO DE ESPUMA DE POLIURETANO C/ SILICONA-3,Concurso,10,ALMACENABLE,150
2015,8,APÓSITO DE ESPUMA DE POLIURETANO C/ SILICONA-3,Concurso,18,ALMACENABLE,400
2015,8,APÓSITO TRANSPARENTE ADHESIVO-20,Compra menor,10,ALMACENABLE,1200
2015,8,APÓSITO TRANSPARENTE ADHESIVO-20,Compra menor,4,ALMACENABLE,600
2015,8,APÓSITO TRANSPARENTE ADHESIVO-24,Compra menor,0,ALMACENABLE,1200
2015,8,APÓSITO TRANSPARENTE ADHESIVO-24,Compra menor,10,ALMACENABLE,1600
2015,8,APÓSITO TRANSPARENTE ADHESIVO-24,Compra menor,4,ALMACENABLE,1200
2015,8,APÓSITO TRANSPARENTE ADHESIVO-24,Compra menor,6,ALMACENABLE,1200
2015,8,HIDROGEL-37,Compra menor,0,ALMACENABLE,100
2015,8,HIDROGEL-37,Compra menor,10,ALMACENABLE,435
2015,8,HIDROGEL-37,Compra menor,4,ALMACENABLE,30
2015,8,HIDROGEL-37,Compra menor,6,ALMACENABLE,70
2015,8,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,Compra menor,18,ALMACENABLE,60
2015,8,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,Compra menor,4,ALMACENABLE,30
2015,8,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,Compra menor,6,ALMACENABLE,40
2015,9,APOSITO ABSORBENTE S/ ADHESIVO-25,Compra menor,10,ALMACENABLE,400
2015,9,APOSITO C/ CARBON Y PLATA-4,Compra menor,18,ALMACENABLE,600
2015,9,APOSITO C/ CARBON Y PLATA-6,Concurso,0,ALMACENABLE,300
2015,9,APOSITO C/ CARBON Y PLATA-6,Concurso,10,ALMACENABLE,300
2015,9,APOSITO C/ CARBON Y PLATA-6,Concurso,18,ALMACENABLE,300
2015,9,APOSITO C/ CARBON Y PLATA-6,Concurso,6,ALMACENABLE,300
2015,9,APOSITO DE ALGINATO C/ PLATA-6,Compra menor,10,ALMACENABLE,100
2015,9,APOSITO DE ESPUMA POLIURETANO / SACRO-11,Concurso,10,ALMACENABLE,100
2015,9,APOSITO DE ESPUMA POLIURETANO-8,Concurso,0,ALMACENABLE,200
2015,9,APOSITO DE ESPUMA POLIURETANO-8,Concurso,10,ALMACENABLE,320
2015,9,APOSITO DE ESPUMA POLIURETANO-8,Concurso,18,ALMACENABLE,70
2015,9,APOSITO DE ESPUMA POLIURETANO-8,Concurso,4,ALMACENABLE,200
2015,9,APOSITO DE FIBRAS DE POLIACRILATO-3,Compra menor,10,ALMACENABLE,330
2015,9,APOSITO DE HIDROCOLOIDE-3,Compra menor,10,ALMACENABLE,405
2015,9,APOSITO DE HIDROCOLOIDE-3,Compra menor,6,ALMACENABLE,60
2015,9,APOSITO DE HIDROCOLOIDE-6,Compra menor,10,ALMACENABLE,1230
2015,9,APOSITO DE HIDROCOLOIDE-7,Compra menor,10,ALMACENABLE,65
2015,9,APOSITO DE HIDROCOLOIDE-7,Compra menor,6,ALMACENABLE,50
2015,9,APOSITO DE HIDROCOLOIDE-9,Compra menor,0,ALMACENABLE,1002
2015,9,APOSITO DE HIDROCOLOIDE-9,Compra menor,10,ALMACENABLE,78
2015,9,APOSITO DE HIDROCOLOIDE-9,Compra menor,18,ALMACENABLE,651
2015,9,APOSITO DE HIDROCOLOIDE-9,Compra menor,4,ALMACENABLE,90
2015,9,APOSITO DE HIDROFIBRA  / CINTA-18,Compra menor,11,TRANSITO,5
2015,9,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,Compra menor,0,ALMACENABLE,400
2015,9,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,Compra menor,10,ALMACENABLE,160
2015,9,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,Compra menor,13,ALMACENABLE,600
2015,9,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,Compra menor,10,ALMACENABLE,415
2015,9,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,Compra menor,13,ALMACENABLE,400
2015,9,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,Compra menor,18,ALMACENABLE,80
2015,9,APOSITO MALLADO C/ PARAFINA-38,Compra menor,0,ALMACENABLE,330
2015,9,APOSITO MALLADO C/ PARAFINA-38,Compra menor,13,ALMACENABLE,1200
2015,9,APOSITO MALLADO C/ PARAFINA-38,Compra menor,6,ALMACENABLE,330
2015,9,APOSITO MALLADO C/ PARAFINA-39,Compra menor,18,ALMACENABLE,250
2015,9,APOSITO MALLADO C/ PARAFINA-39,Compra menor,6,ALMACENABLE,220
2015,9,APOSITO MALLADO C/ SILICONA-0,Compra menor,0,ALMACENABLE,210
2015,9,APOSITO PARA PEQUEÑAS HERIDAS REDONDO-19,Compra menor,10,ALMACENABLE,1000
2015,9,APOSITO PARA PEQUEÑAS HERIDAS REDONDO-19,Compra menor,18,ALMACENABLE,5000
2015,9,APOSITO PARA PEQUEÑAS HERIDAS REDONDO-19,Compra menor,4,ALMACENABLE,1000
2015,9,APOSITO PARA PEQUEÑAS HERIDAS REDONDO-19,Compra menor,6,ALMACENABLE,6000
2015,9,APÓSITO ABSORBENTE C/ ADHESIVO-22,Compra menor,0,ALMACENABLE,1280
2015,9,APÓSITO ABSORBENTE C/ ADHESIVO-22,Compra menor,13,ALMACENABLE,640
2015,9,APÓSITO ABSORBENTE C/ ADHESIVO-22,Compra menor,18,ALMACENABLE,5120
2015,9,APÓSITO ABSORBENTE C/ ADHESIVO-22,Compra menor,4,ALMACENABLE,640
2015,9,APÓSITO ABSORBENTE C/ ADHESIVO-22,Compra menor,6,ALMACENABLE,1280
2015,9,APÓSITO ABSORBENTE C/ ADHESIVO-23,Compra menor,0,ALMACENABLE,600
2015,9,APÓSITO ABSORBENTE C/ ADHESIVO-23,Compra menor,18,ALMACENABLE,3000
2015,9,APÓSITO ABSORBENTE C/ ADHESIVO-23,Compra menor,6,ALMACENABLE,600
2015,9,APÓSITO ADHESIVO ABSORBENTE IMPERMEABLE C/ BOLSA-21,Concurso,11,TRANSITO,1050
2015,9,APÓSITO DE ESPUMA DE POLIURETANO C/ SILICONA-3,Concurso,10,ALMACENABLE,100
2015,9,APÓSITO DE ESPUMA DE POLIURETANO C/ SILICONA-3,Concurso,18,ALMACENABLE,500
2015,9,APÓSITO TRANSPARENTE ADHESIVO-20,Compra menor,10,ALMACENABLE,1000
2015,9,APÓSITO TRANSPARENTE ADHESIVO-20,Compra menor,18,ALMACENABLE,1000
2015,9,APÓSITO TRANSPARENTE ADHESIVO-20,Compra menor,4,ALMACENABLE,400
2015,9,APÓSITO TRANSPARENTE ADHESIVO-20,Compra menor,6,ALMACENABLE,400
2015,9,APÓSITO TRANSPARENTE ADHESIVO-24,Compra menor,0,ALMACENABLE,1200
2015,9,APÓSITO TRANSPARENTE ADHESIVO-24,Compra menor,10,ALMACENABLE,1600
2015,9,APÓSITO TRANSPARENTE ADHESIVO-24,Compra menor,18,ALMACENABLE,3200
2015,9,APÓSITO TRANSPARENTE ADHESIVO-24,Compra menor,4,ALMACENABLE,1200
2015,9,HIDROGEL-37,Compra menor,0,ALMACENABLE,200
2015,9,HIDROGEL-37,Compra menor,10,ALMACENABLE,460
2015,9,HIDROGEL-37,Compra menor,13,ALMACENABLE,300
2015,9,HIDROGEL-37,Compra menor,4,ALMACENABLE,75
2015,9,HIDROGEL-37,Compra menor,6,ALMACENABLE,90
2015,9,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,Compra menor,0,ALMACENABLE,100
2015,9,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,Compra menor,10,ALMACENABLE,30
2015,9,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,Compra menor,18,ALMACENABLE,50
2015,9,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,Compra menor,4,ALMACENABLE,50
2015,9,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,Compra menor,6,ALMACENABLE,30
2015,9,TIRA DE GASA ORILLADA TAPONAMIENTOS ESTERIL 1cm.-30,Compra menor,10,ALMACENABLE,350
2015,10,APOSITO ABSORBENTE S/ ADHESIVO-25,Compra menor,10,ALMACENABLE,400
