CODIGO,NUMERO,REFERENCIA,CANTIDADCOMPRA,UNIDADESCONSUMOCONTENIDAS,PRECIO,IMPORTELINEA,TIPOCOMPRA,TGL,PRODUCTO,REGION,HOSPITAL,DEPARTAMENTO,MES,AÑO,PRECIOUNIDAD
B41691,683852/23,400403,270,10,107.03,2889.81,Concurso,ALMACENABLE,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,0,8,1,6,2023,10.703
E64488,684649/23,284300,360,30,198.002475,2376.0297,Concurso,ALMACENABLE,APÓSITO DE ESPUMA DE POLIURETANO C/ SILICONA-3,0,8,1,6,2023,6.6000825
F50071,683647/23,421554,5,5,114.95,114.95,Compra menor,TRANSITO,APOSITO DE HIDROFIBRA HIDROCOLOIDE P/ BOMBA DE UN SOLO USO-26,0,11,112,6,2023,22.990000000000002
E64544,684351/23,420621,380,10,42.349958,1609.298404,Compra menor,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-10,0,8,1,6,2023,4.2349958
E64663,684351/23,413568,400,100,527.9985,2111.994,Compra menor,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,0,8,1,6,2023,5.279985
E64983,684626/23,157027.7,270,10,15.345,414.315,Compra menor,ALMACENABLE,APOSITO MALLADO C/ PARAFINA-38,0,8,1,6,2023,1.5345
E65056,684258/23,33533,453,3,0.989571,149.425221,Compra menor,ALMACENABLE,APOSITO DE HIDROCOLOIDE-9,0,8,1,6,2023,0.329857
E65486,684258/23,33110,380,10,4.6178,175.4764,Compra menor,ALMACENABLE,APOSITO DE HIDROCOLOIDE-6,0,8,1,6,2023,0.46178
E65894,684626/23,157028.4,820,10,34.98,2868.36,Compra menor,ALMACENABLE,APOSITO MALLADO C/ PARAFINA-39,0,8,1,6,2023,3.498
E66071,684351/23,420680,770,10,18.59,1431.43,Compra menor,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,0,8,1,6,2023,1.859
E73753,684572/23,MAP190,490,10,57.199643,2802.782507,Concurso,ALMACENABLE,APOSITO C/ CARBON Y PLATA-4,0,8,1,6,2023,5.7199643
E85758,684258/23,33436,1280,10,27.280155,3491.85984,Compra menor,ALMACENABLE,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-14,0,8,1,6,2023,2.7280155
E85758,684635/23,33436,140,10,27.280155,381.92217,Compra menor,ALMACENABLE,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-14,0,0,2,6,2023,2.7280155
E85769,684258/23,33435,20,10,20.899808,41.799616,Compra menor,ALMACENABLE,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-13,0,8,1,6,2023,2.0899808
E85769,684635/23,33435,200,10,20.899808,417.99616,Compra menor,ALMACENABLE,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-13,0,0,2,6,2023,2.0899807999999997
E99807,684626/23,178565.7,140,10,47.19,660.66,Compra menor,ALMACENABLE,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-6,0,8,1,6,2023,4.718999999999999
E99808,680847/23,178567.1,20,10,62.59,125.18,Compra menor,TRANSITO,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,0,10,117,6,2023,6.259
E99808,682260/23,178567.1,100,10,62.59,625.9,Compra menor,TRANSITO,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,0,14,44,6,2023,6.2589999999999995
E64751,604005/15,1624W,3200,400,44.0,352.0,Compra menor,ALMACENABLE,APÓSITO TRANSPARENTE ADHESIVO-24,0,18,1,7,2015,0.11
E64911,604247/15,20701,300,300,792.0,792.0,Concurso,ALMACENABLE,APOSITO C/ CARBON Y PLATA-6,0,10,1,7,2015,2.64
E64911,604244/15,20701,300,300,792.0,792.0,Concurso,ALMACENABLE,APOSITO C/ CARBON Y PLATA-6,0,18,1,7,2015,2.64
E64946,604501/15,66800248,150,10,18.7,280.5,Concurso,ALMACENABLE,APOSITO DE ESPUMA POLIURETANO-8,0,10,1,7,2015,1.87
E64983,604379/15,157027.7,480,10,17.27,828.96,Compra menor,ALMACENABLE,APOSITO MALLADO C/ PARAFINA-38,0,13,1,7,2015,1.727
E66071,604175/15,420680,150,10,20.9,313.5,Compra menor,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,0,10,1,7,2015,2.09
B40558,650868/16,400505,8,1,9.9,79.2,Compra menor,TRANSITO,GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15,0,18,61,7,2016,9.9
E64488,650460/16,284300,200,50,441.639,1766.556,Compra menor,ALMACENABLE,APÓSITO DE ESPUMA DE POLIURETANO C/ SILICONA-3,0,18,1,7,2016,8.83278
E64946,650538/16,66800248,200,10,18.7,374.0,Compra menor,ALMACENABLE,APOSITO DE ESPUMA POLIURETANO-8,0,4,1,7,2016,1.87
E65486,650316/16,31100,650,10,6.677003,434.005195,Compra menor,ALMACENABLE,APOSITO DE HIDROCOLOIDE-6,0,10,1,7,2016,0.6677003
B41691,584979/19,400403,30,10,102.802,308.406,Compra menor,ALMACENABLE,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,0,4,1,7,2019,10.2802
C26183,586550/19,1494.00,350,350,169.4,169.4,Compra menor,ALMACENABLE,TIRA DE GASA ORILLADA TAPONAMIENTOS ESTERIL 1cm.-30,0,0,2,7,2019,0.48400000000000004
E64488,586300/19,284300,50,50,354.754125,354.754125,Concurso,ALMACENABLE,APÓSITO DE ESPUMA DE POLIURETANO C/ SILICONA-3,0,0,2,7,2019,7.0950825
E64544,585454/19,420621,180,10,42.9,772.2,Compra menor,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-10,0,10,1,7,2019,4.29
E64663,585452/19,413568,100,100,539.0055,539.0055,Concurso,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,0,0,2,7,2019,5.390055
E64898,587203/19,0037447,700,350,577.5,1155.0,Concurso,TRANSITO,APÓSITO ADHESIVO ABSORBENTE IMPERMEABLE C/ BOLSA-21,0,11,118,7,2019,1.65
E64946,586408/19,66800248,240,60,99.0,396.0,Concurso,ALMACENABLE,APOSITO DE ESPUMA POLIURETANO-8,0,10,1,7,2019,1.65
E65159,585931/19,281 421,4000,1000,10.461204,41.844816,Compra menor,ALMACENABLE,APOSITO PARA PEQUEÑAS HERIDAS REDONDO-19,0,18,1,7,2019,0.010461204
E65486,585403/19,33110,680,10,5.3416,363.2288,Concurso,ALMACENABLE,APOSITO DE HIDROCOLOIDE-6,0,10,1,7,2019,0.53416
E65509,585969/19,161445.2,80,10,53.888999,431.111992,Concurso,ALMACENABLE,APOSITO DE FIBRAS DE POLIACRILATO-3,0,0,2,7,2019,5.3888999
E66071,585451/19,420680,120,10,20.9,250.8,Compra menor,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,0,0,2,7,2019,2.0900000000000003
E85769,585396/19,33435,80,10,21.23,169.84,Compra menor,ALMACENABLE,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-13,0,0,2,7,2019,2.123
E99807,585970/19,178565.7,100,10,47.3,473.0,Compra menor,ALMACENABLE,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-6,0,0,2,7,2019,4.73
E64932,686958/20,39001,110,5,5.24537,115.39814,Compra menor,ALMACENABLE,HIDROGEL-37,0,18,1,7,2020,1.049074
E65485,686922/20,33115,250,5,6.599996,329.9998,Concurso,ALMACENABLE,APOSITO DE HIDROCOLOIDE-3,0,10,1,7,2020,1.3199992
E64761,673989/20,507633,48,16,44.0,132.0,Compra menor,TRANSITO,APOSITO DE HIDROCOLOIDE C/ PLATA-2,0,12,100,7,2020,2.75
E64911,687935/20,20701,600,300,792.0,1584.0,Compra menor,ALMACENABLE,APOSITO C/ CARBON Y PLATA-6,0,18,1,7,2020,2.64
E65056,686958/20,33533,219,3,1.28271,93.63783,Compra menor,ALMACENABLE,APOSITO DE HIDROCOLOIDE-9,0,18,1,7,2020,0.42756999999999995
E65486,686922/20,33110,610,10,5.3416,325.8376,Concurso,ALMACENABLE,APOSITO DE HIDROCOLOIDE-6,0,10,1,7,2020,0.53416
E65509,690714/20,161445.2,100,10,53.888999,538.88999,Compra menor,ALMACENABLE,APOSITO DE FIBRAS DE POLIACRILATO-3,0,18,1,7,2020,5.3888999
E66071,687555/20,420680,1000,10,20.9,2090.0,Compra menor,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,0,13,1,7,2020,2.09
E73753,690617/20,MAP190,180,10,61.40211,1105.23798,Concurso,ALMACENABLE,APOSITO C/ CARBON Y PLATA-4,0,18,1,7,2020,6.140211000000001
E78950,691990/20,TR101,12,12,77.88,77.88,Compra menor,TRANSITO,ELIMINADOR DE ADHESIVOS MEDICOS DE LA PIEL-17,0,18,62,7,2020,6.489999999999999
B41691,665523/21,400403,70,10,107.25,750.75,Compra menor,ALMACENABLE,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,0,18,1,7,2021,10.725
E64663,665824/21,413568,200,100,527.9985,1055.997,Concurso,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,0,0,2,7,2021,5.279985
E64750,666460/21,4630,650,50,13.749996,178.749948,Concurso,ALMACENABLE,APÓSITO TRANSPARENTE ADHESIVO-20,0,18,1,7,2021,0.27499992
E64932,666457/21,7311,260,10,7.7055,200.343,Concurso,ALMACENABLE,HIDROGEL-37,0,10,1,7,2021,0.77055
E65509,666334/21,161445.2,80,80,429.44,429.44,Concurso,ALMACENABLE,APOSITO DE FIBRAS DE POLIACRILATO-3,0,0,2,7,2021,5.368
E70130,665824/21,187662,100,50,119.9,239.8,Concurso,ALMACENABLE,APOSITO DE HIDROCOLOIDE-7,0,0,2,7,2021,2.398
F43325,667241/21,409761,20,10,543.84,1087.68,Compra menor,TRANSITO,APOSITO ESPUMA DE POLIVINILO ALCOHOL  P/ TERAPIA CONVENCIONAL PRESION NEGATIVA-34,0,11,113,7,2021,54.384
B40558,793558/22,400505,10,1,13.189,131.89,Compra menor,TRANSITO,GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15,0,10,163,7,2022,13.188999999999998
E64543,791728/22,403770,15,5,12.1,36.3,Compra menor,TRANSITO,APOSITO DE HIDROFIBRA  / CINTA-18,0,14,23,7,2022,2.42
E64543,792765/22,403770,15,5,12.1,36.3,Compra menor,TRANSITO,APOSITO DE HIDROFIBRA  / CINTA-18,0,15,15,7,2022,2.42
E64543,792528/22,403770,30,5,12.1,72.6,Compra menor,TRANSITO,APOSITO DE HIDROFIBRA  / CINTA-18,0,14,44,7,2022,2.42
E64543,792517/22,403770,5,5,12.1,12.1,Compra menor,TRANSITO,APOSITO DE HIDROFIBRA  / CINTA-18,0,14,12,7,2022,2.42
E64543,792523/22,403770,15,5,12.1,36.3,Compra menor,TRANSITO,APOSITO DE HIDROFIBRA  / CINTA-18,0,14,50,7,2022,2.42
E64544,793319/22,420621,100,10,42.349958,423.49958,Concurso,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-10,0,0,2,7,2022,4.2349958
E64663,791690/22,413568,400,100,527.9985,2111.994,Concurso,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,0,10,1,7,2022,5.279985
E64751,792636/22,4628,1000,100,9.900001,99.00001,Concurso,ALMACENABLE,APÓSITO TRANSPARENTE ADHESIVO-24,0,7,3,7,2022,0.09900001
E64765,791761/22,1385,1200,300,49.302,197.208,Concurso,ALMACENABLE,APÓSITO ABSORBENTE C/ ADHESIVO-23,0,0,2,7,2022,0.16433999999999999
E64946,791643/22,34100,100,10,13.959,139.59,Concurso,ALMACENABLE,APOSITO DE ESPUMA POLIURETANO-8,0,18,1,7,2022,1.3959000000000001
E64946,793339/22,34100,170,10,13.959,237.303,Concurso,ALMACENABLE,APOSITO DE ESPUMA POLIURETANO-8,0,10,1,7,2022,1.3959
E65056,791640/22,33533,303,3,0.989571,99.946671,Concurso,ALMACENABLE,APOSITO DE HIDROCOLOIDE-9,0,10,1,7,2022,0.32985699999999996
E65509,793324/22,161445.2,80,80,429.44,429.44,Concurso,ALMACENABLE,APOSITO DE FIBRAS DE POLIACRILATO-3,0,0,2,7,2022,5.368
E66071,793319/22,420680,200,10,18.59,371.8,Concurso,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,0,0,2,7,2022,1.859
E99807,793342/22,178565.7,140,10,47.19,660.66,Concurso,ALMACENABLE,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-6,0,10,1,7,2022,4.718999999999999
E99808,792518/22,178567.1,100,10,62.595,625.95,Concurso,TRANSITO,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,0,14,12,7,2022,6.2595
E99808,792524/22,178567.1,30,10,62.595,187.785,Concurso,TRANSITO,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,0,14,23,7,2022,6.2595
E99808,793551/22,178567.1,20,10,62.595,125.19,Concurso,TRANSITO,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,0,10,163,7,2022,6.2595
E99808,796728/22,178567.1,80,10,62.595,500.76,Concurso,TRANSITO,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,0,14,25,7,2022,6.2595
E99808,791663/22,178567.1,50,10,62.595,312.975,Concurso,TRANSITO,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,0,14,33,7,2022,6.2595
E99808,791669/22,178567.1,100,10,62.595,625.95,Concurso,TRANSITO,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,0,14,49,7,2022,6.2595
B40558,728561/16,400505,10,1,9.9,99.0,Compra menor,TRANSITO,GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15,0,18,105,8,2016,9.9
E64543,728594/16,403770,30,5,12.1,72.6,Compra menor,TRANSITO,APOSITO DE HIDROFIBRA  / CINTA-18,0,3,186,8,2016,2.42
E64946,728520/16,66800248,40,10,16.5,66.0,Concurso,ALMACENABLE,APOSITO DE ESPUMA POLIURETANO-8,0,6,1,8,2016,1.65
E64751,809096/18,1624W,1600,400,44.0,176.0,Compra menor,ALMACENABLE,APÓSITO TRANSPARENTE ADHESIVO-24,0,18,1,8,2018,0.11
E64765,809326/18,37167,480,480,83.96784,83.96784,Concurso,ALMACENABLE,APÓSITO ABSORBENTE C/ ADHESIVO-23,0,0,2,8,2018,0.17493299999999998
E64911,809109/18,20701,600,300,792.0,1584.0,Compra menor,ALMACENABLE,APOSITO C/ CARBON Y PLATA-6,0,13,1,8,2018,2.64
E65486,809146/18,33110,620,10,5.3416,331.1792,Concurso,ALMACENABLE,APOSITO DE HIDROCOLOIDE-6,0,10,1,8,2018,0.53416
E78950,808769/18,TR101,12,12,77.88,77.88,Compra menor,TRANSITO,ELIMINADOR DE ADHESIVOS MEDICOS DE LA PIEL-17,0,12,154,8,2018,6.489999999999999
E99808,808786/18,178567.1,10,10,62.7,62.7,Compra menor,TRANSITO,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,0,10,155,8,2018,6.2700000000000005
E64543,704601/19,403770,10,5,12.1,24.2,Compra menor,TRANSITO,APOSITO DE HIDROFIBRA  / CINTA-18,0,11,112,8,2019,2.42
E70130,703321/19,187662,95,5,12.65,240.35,Concurso,ALMACENABLE,APOSITO DE HIDROCOLOIDE-7,0,10,1,8,2019,2.53
E64663,703903/19,413568,200,100,539.0055,1078.011,Concurso,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,0,0,2,8,2019,5.390055
E64911,703902/19,20701,600,300,792.0,1584.0,Compra menor,ALMACENABLE,APOSITO C/ CARBON Y PLATA-6,0,18,1,8,2019,2.64
E64983,703506/19,157027.7,230,10,17.259,396.957,Concurso,ALMACENABLE,APOSITO MALLADO C/ PARAFINA-38,0,18,1,8,2019,1.7259
E65894,703506/19,157028.4,230,10,35.189001,809.347023,Concurso,ALMACENABLE,APOSITO MALLADO C/ PARAFINA-39,0,18,1,8,2019,3.5189001
E66071,703324/19,420680,120,10,20.9,250.8,Compra menor,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,0,10,1,8,2019,2.0900000000000003
E85758,703327/19,33436,70,10,28.16,197.12,Compra menor,ALMACENABLE,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-14,0,18,1,8,2019,2.8160000000000003
E85769,703905/19,33435,80,10,21.23,169.84,Compra menor,ALMACENABLE,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-13,0,0,2,8,2019,2.123
E99807,703508/19,178565.7,60,10,47.3,283.8,Compra menor,ALMACENABLE,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-6,0,18,1,8,2019,4.73
B40558,915831/22,400505,5,1,13.189,65.945,Compra menor,TRANSITO,GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15,0,18,172,8,2022,13.188999999999998
F43580,915171/22,M8275051/5,20,5,412.5,1650.0,Compra menor,TRANSITO,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-32,0,7,10,8,2022,82.5
E64983,915904/22,157027.7,210,10,15.345,322.245,Concurso,ALMACENABLE,APOSITO MALLADO C/ PARAFINA-38,0,10,1,8,2022,1.5345
E65056,915537/22,33533,1008,3,0.989571,332.495856,Concurso,ALMACENABLE,APOSITO DE HIDROCOLOIDE-9,0,0,2,8,2022,0.329857
E65894,915904/22,157028.4,250,10,34.98,874.5,Concurso,ALMACENABLE,APOSITO MALLADO C/ PARAFINA-39,0,10,1,8,2022,3.498
E69682,915904/22,166680.2,110,10,131.89,1450.79,Concurso,ALMACENABLE,APÓSITO MALLADO C/ OLIGOSACÁRIDOS-1,0,10,1,8,2022,13.189
E78950,903804/22,423289,12,12,77.88,77.88,Compra menor,TRANSITO,ELIMINADOR DE ADHESIVOS MEDICOS DE LA PIEL-17,0,12,154,8,2022,6.489999999999999
E78950,911373/22,423289,12,12,77.88,77.88,Compra menor,TRANSITO,ELIMINADOR DE ADHESIVOS MEDICOS DE LA PIEL-17,0,6,148,8,2022,6.489999999999999
E85758,915535/22,33436,550,10,27.280155,1500.408525,Concurso,ALMACENABLE,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-14,0,10,1,8,2022,2.7280155
E99807,915901/22,178565.7,100,10,47.19,471.9,Concurso,ALMACENABLE,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-6,0,0,2,8,2022,4.718999999999999
E99808,911227/22,178567.1,30,10,62.595,187.785,Concurso,TRANSITO,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,0,15,15,8,2022,6.2595
E99808,911194/22,178567.1,30,10,62.595,187.785,Concurso,TRANSITO,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,0,14,20,8,2022,6.2595
F44200,915906/22,421551,5,1,111.1022,555.511,Compra menor,TRANSITO,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA-40,0,11,168,8,2022,111.1022
F44200,915449/22,421551,5,1,111.1022,555.511,Compra menor,TRANSITO,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA-40,0,11,151,8,2022,111.1022
E64543,940197/23,403770,20,5,12.1,48.4,Compra menor,TRANSITO,APOSITO DE HIDROFIBRA  / CINTA-18,0,15,27,8,2023,2.42
F43580,939637/23,M8275051/5,5,5,412.5,412.5,Compra menor,TRANSITO,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-32,0,11,168,8,2023,82.5
F43580,938157/23,M8275051/5,10,5,412.5,825.0,Compra menor,TRANSITO,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-32,0,7,85,8,2023,82.5
F43581,939637/23,M8275052/5,5,5,440.0,440.0,Compra menor,TRANSITO,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-36,0,11,168,8,2023,88.0
F50071,939687/23,421554,5,5,114.95,114.95,Compra menor,TRANSITO,APOSITO DE HIDROFIBRA HIDROCOLOIDE P/ BOMBA DE UN SOLO USO-26,0,9,74,8,2023,22.990000000000002
E64663,941044/23,413568,200,100,527.9985,1055.997,Compra menor,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,0,0,2,8,2023,5.279985
E64765,938275/23,0037167,1120,560,104.412,208.824,Compra menor,ALMACENABLE,APÓSITO ABSORBENTE C/ ADHESIVO-23,0,7,3,8,2023,0.18645
E67835,940345/23,66974941,200,100,20.37037,40.74074,Compra menor,ALMACENABLE,APOSITO ABSORBENTE S/ ADHESIVO-25,0,8,1,8,2023,0.20370370000000002
E69682,940353/23,166680.2,100,10,131.89,1318.9,Compra menor,ALMACENABLE,APÓSITO MALLADO C/ OLIGOSACÁRIDOS-1,0,8,1,8,2023,13.189
E73753,940222/23,MAP190,300,50,197.83335,1187.0001,Concurso,ALMACENABLE,APOSITO C/ CARBON Y PLATA-4,0,8,1,8,2023,3.956667
E99808,940191/23,178567.1,100,10,62.59,625.9,Compra menor,TRANSITO,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,0,15,16,8,2023,6.2589999999999995
F44200,939687/23,421551,5,1,145.2,726.0,Compra menor,TRANSITO,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA-40,0,9,74,8,2023,145.2
F46843,939828/23,66802004,10,1,165.0,1650.0,Compra menor,TRANSITO,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA C/ APOSITO-28,0,9,74,8,2023,165.0
C26183,716740/15,1494.00,350,350,169.4,169.4,Compra menor,ALMACENABLE,TIRA DE GASA ORILLADA TAPONAMIENTOS ESTERIL 1cm.-30,0,10,1,9,2015,0.48400000000000004
E64940,717374/15,291010,210,70,493.416,1480.248,Compra menor,ALMACENABLE,APOSITO MALLADO C/ SILICONA-0,0,0,2,9,2015,7.0488
B40558,789555/16,400505,10,1,9.9,99.0,Compra menor,TRANSITO,GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15,0,18,61,9,2016,9.9
B40558,935867/20,400505,4,1,9.9,39.6,Compra menor,TRANSITO,GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15,0,15,15,9,2020,9.9
B41691,935775/20,400403,60,10,102.802,616.812,Compra menor,ALMACENABLE,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,0,4,1,9,2020,10.2802
E64765,935858/20,1385,1800,300,49.302,295.812,Concurso,ALMACENABLE,APÓSITO ABSORBENTE C/ ADHESIVO-23,0,18,1,9,2020,0.16434
E99808,934175/20,178567.1,40,10,62.595,250.38,Concurso,TRANSITO,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,0,5,14,9,2020,6.2595
E99808,934174/20,178567.1,400,10,62.595,2503.8,Concurso,TRANSITO,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,0,5,46,9,2020,6.2595
B40558,870421/21,400505,2,1,11.22,22.44,Compra menor,TRANSITO,GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15,0,18,81,9,2021,11.22
E64750,870646/21,4630,550,50,13.749996,151.249956,Concurso,ALMACENABLE,APÓSITO TRANSPARENTE ADHESIVO-20,0,4,1,9,2021,0.27499992
E64765,870788/21,1385,600,300,49.302,98.604,Concurso,ALMACENABLE,APÓSITO ABSORBENTE C/ ADHESIVO-23,0,10,1,9,2021,0.16433999999999999
E64983,870599/21,157027.7,170,10,15.345,260.865,Concurso,ALMACENABLE,APOSITO MALLADO C/ PARAFINA-38,0,18,1,9,2021,1.5345
E65007,870815/21,20415,100,50,215.325,430.65,Compra menor,ALMACENABLE,APOSITO DE ESPUMA POLIURETANO / SACRO-11,0,10,1,9,2021,4.3065
E65056,870509/21,33533,231,3,0.989571,76.196967,Concurso,ALMACENABLE,APOSITO DE HIDROCOLOIDE-9,0,18,1,9,2021,0.329857
E65056,870511/21,33533,120,3,0.989571,39.58284,Concurso,ALMACENABLE,APOSITO DE HIDROCOLOIDE-9,0,4,1,9,2021,0.32985699999999996
E65509,870599/21,161445.2,60,10,53.68,322.08,Concurso,ALMACENABLE,APOSITO DE FIBRAS DE POLIACRILATO-3,0,18,1,9,2021,5.367999999999999
E66071,870790/21,420680,150,10,18.59,278.85,Concurso,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,0,10,1,9,2021,1.8590000000000002
E73753,870602/21,MAP190,190,10,57.199643,1086.793217,Concurso,ALMACENABLE,APOSITO C/ CARBON Y PLATA-4,0,18,1,9,2021,5.719964299999999
E73753,870596/21,MAP190,90,10,57.199643,514.796787,Concurso,ALMACENABLE,APOSITO C/ CARBON Y PLATA-4,0,10,1,9,2021,5.7199643
B40558,1071942/22,400505,10,1,13.189,131.89,Compra menor,TRANSITO,GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15,0,18,71,9,2022,13.188999999999998
B40558,1068820/22,400505,2,1,13.189,26.378,Compra menor,TRANSITO,GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15,0,11,67,9,2022,13.189
B41691,1064045/22,400403,100,10,134.431,1344.31,Compra menor,ALMACENABLE,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,0,0,2,9,2022,13.4431
E64543,1068812/22,403770,5,5,12.1,12.1,Compra menor,TRANSITO,APOSITO DE HIDROFIBRA  / CINTA-18,0,12,119,9,2022,2.42
E64663,1066160/22,413568,400,100,527.9985,2111.994,Concurso,ALMACENABLE,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,0,10,1,9,2022,5.279985
E64764,1065554/22,37147,1280,640,73.92,147.84,Compra menor,ALMACENABLE,APÓSITO ABSORBENTE C/ ADHESIVO-22,0,10,1,9,2022,0.1155
E64764,1065554/22,37147,1280,640,73.92,147.84,Compra menor,ALMACENABLE,APÓSITO ABSORBENTE C/ ADHESIVO-22,0,10,1,9,2022,0.1155
E64932,1068460/22,7311,80,40,30.822,61.644,Concurso,ALMACENABLE,HIDROGEL-37,0,18,1,9,2022,0.77055
E73753,1066220/22,MAP190,150,10,57.199643,857.994645,Concurso,ALMACENABLE,APOSITO C/ CARBON Y PLATA-4,0,18,1,9,2022,5.7199643
E73753,1066224/22,MAP190,300,10,57.199643,1715.98929,Concurso,ALMACENABLE,APOSITO C/ CARBON Y PLATA-4,0,10,1,9,2022,5.7199643
E78950,1068832/22,423289,12,12,77.88,77.88,Compra menor,TRANSITO,ELIMINADOR DE ADHESIVOS MEDICOS DE LA PIEL-17,0,12,135,9,2022,6.489999999999999
E85758,1066139/22,33436,300,10,27.280155,818.40465,Concurso,ALMACENABLE,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-14,0,10,1,9,2022,2.7280154999999997
B41691,1038940/23,400403,100,10,107.03,1070.3,Concurso,ALMACENABLE,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,0,0,2,9,2023,10.703
