AÑO,MES,PRODUCTO,CANTIDADCOMPRA
2023,9,APOSITO ESPUMA DE POLIVINILO ALCOHOL  P/ TERAPIA CONVENCIONAL PRESION NEGATIVA-34,10
2023,9,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA-40,0
2023,9,APOSITO MALLADO C/ SILICONA-0,840
2023,9,APOSITO C/ CARBON Y PLATA-4,1900
2023,9,APOSITO PARA PEQUEÑAS HERIDAS REDONDO-19,9000
2023,9,APOSITO DE HIDROCOLOIDE-3,225
2023,9,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-36,25
2023,9,EQ. DE PRESION NEGATIVA / Espuma de poliuretano con plata-35,15
2023,9,EQ. DE PRESIÓN NEGATIVA ABDOMINAL-29,15
2023,9,APÓSITO TRANSPARENTE ADHESIVO-24,7400
2023,9,APOSITO DE ALGINATO C/ PLATA-6,470
2023,9,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA C/ APOSITO-27,6
2023,9,APOSITO DE HIDROCOLOIDE-6,670
2023,9,APÓSITO DE ESPUMA DE POLIURETANO C/ SILICONA-3,1020
2023,9,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-13,780
2023,9,TIRA DE GASA ORILLADA TAPONAMIENTOS ESTERIL 1cm.-30,0
2023,9,APÓSITO TRANSPARENTE ADHESIVO-20,1650
2023,9,APOSITO ABSORBENTE S/ ADHESIVO-25,400
2023,9,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA C/ APOSITO-28,0
2023,9,TIRA DE GASA ORILLADA TAPONAMIENTOS ESTERIL 2cm.-31,0
2023,9,EQ. DE PRESION NEGATIVA CON INSTILACIÓN-33,0
2023,10,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,1270
2023,10,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,2130
2023,10,APOSITO DE HIDROFIBRA  / CINTA-18,395
2023,10,APOSITO DE ESPUMA POLIURETANO / SACRO-11,0
2023,10,APOSITO C/ CARBON Y PLATA-6,2100
2023,10,APOSITO DE FIBRAS DE POLIACRILATO-3,700
2023,10,APOSITO MALLADO C/ PARAFINA-39,2440
2023,10,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,9150
2023,10,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,2045
2023,10,APÓSITO ADHESIVO ABSORBENTE IMPERMEABLE C/ BOLSA-21,0
2023,10,APOSITO DE HIDROCOLOIDE-9,3690
2023,10,APOSITO DE HIDROCOLOIDE-7,350
2023,10,APOSITO DE HIDROCOLOIDE C/ PLATA-2,0
2023,10,APOSITO DE ESPUMA POLIURETANO-8,310
2023,10,APÓSITO ABSORBENTE C/ ADHESIVO-22,17920
2023,10,APÓSITO ABSORBENTE C/ ADHESIVO-23,3360
2023,10,HIDROGEL-37,1220
2023,10,APOSITO MALLADO C/ PARAFINA-38,2870
2023,10,APÓSITO MALLADO C/ OLIGOSACÁRIDOS-1,260
2023,10,ELIMINADOR DE ADHESIVOS MEDICOS DE LA PIEL-17,288
2023,10,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-6,1950
2023,10,GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15,48
2023,10,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-32,105
2023,10,APOSITO DE HIDROFIBRA HIDROCOLOIDE P/ BOMBA DE UN SOLO USO-26,15
2023,10,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-10,1960
2023,10,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-14,4450
2023,10,APOSITO ESPUMA DE POLIVINILO ALCOHOL  P/ TERAPIA CONVENCIONAL PRESION NEGATIVA-34,20
2023,10,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA-40,9
2023,10,APOSITO MALLADO C/ SILICONA-0,980
2023,10,APOSITO C/ CARBON Y PLATA-4,350
2023,10,APOSITO PARA PEQUEÑAS HERIDAS REDONDO-19,12000
2023,10,APOSITO DE HIDROCOLOIDE-3,630
2023,10,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-36,50
2023,10,EQ. DE PRESION NEGATIVA / Espuma de poliuretano con plata-35,15
2023,10,EQ. DE PRESIÓN NEGATIVA ABDOMINAL-29,9
2023,10,APÓSITO TRANSPARENTE ADHESIVO-24,5500
2023,10,APOSITO DE ALGINATO C/ PLATA-6,650
2023,10,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA C/ APOSITO-27,21
2023,10,APOSITO DE HIDROCOLOIDE-6,1260
2023,10,APÓSITO DE ESPUMA DE POLIURETANO C/ SILICONA-3,1080
2023,10,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-13,640
2023,10,TIRA DE GASA ORILLADA TAPONAMIENTOS ESTERIL 1cm.-30,0
2023,10,APÓSITO TRANSPARENTE ADHESIVO-20,3400
2023,10,APOSITO ABSORBENTE S/ ADHESIVO-25,200
2023,10,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA C/ APOSITO-28,14
2023,10,TIRA DE GASA ORILLADA TAPONAMIENTOS ESTERIL 2cm.-31,0
2023,10,EQ. DE PRESION NEGATIVA CON INSTILACIÓN-33,0
2023,12,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,0
2023,12,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,0
2023,12,APOSITO DE HIDROFIBRA  / CINTA-18,0
2023,12,APOSITO DE ESPUMA POLIURETANO / SACRO-11,0
2023,12,APOSITO C/ CARBON Y PLATA-6,0
2023,12,APOSITO DE FIBRAS DE POLIACRILATO-3,0
2023,12,APOSITO MALLADO C/ PARAFINA-39,0
2023,12,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,0
2023,12,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,0
2023,12,APÓSITO ADHESIVO ABSORBENTE IMPERMEABLE C/ BOLSA-21,0
2023,12,APOSITO DE HIDROCOLOIDE-9,0
2023,12,APOSITO DE HIDROCOLOIDE-7,0
2023,12,APOSITO DE HIDROCOLOIDE C/ PLATA-2,0
2023,12,APOSITO DE ESPUMA POLIURETANO-8,0
2023,12,APÓSITO ABSORBENTE C/ ADHESIVO-22,0
2023,12,APÓSITO ABSORBENTE C/ ADHESIVO-23,0
2023,12,HIDROGEL-37,0
2023,12,APOSITO MALLADO C/ PARAFINA-38,0
2023,12,APÓSITO MALLADO C/ OLIGOSACÁRIDOS-1,0
2023,12,ELIMINADOR DE ADHESIVOS MEDICOS DE LA PIEL-17,0
2023,12,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-6,0
2023,12,GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15,0
2023,12,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-32,0
2023,12,APOSITO DE HIDROFIBRA HIDROCOLOIDE P/ BOMBA DE UN SOLO USO-26,0
2023,12,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-10,0
2023,12,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-14,0
2023,12,APOSITO ESPUMA DE POLIVINILO ALCOHOL  P/ TERAPIA CONVENCIONAL PRESION NEGATIVA-34,0
2023,12,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA-40,0
2023,12,APOSITO MALLADO C/ SILICONA-0,0
2023,12,APOSITO C/ CARBON Y PLATA-4,0
2023,12,APOSITO PARA PEQUEÑAS HERIDAS REDONDO-19,0
2023,12,APOSITO DE HIDROCOLOIDE-3,0
2023,12,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-36,0
2023,12,EQ. DE PRESION NEGATIVA / Espuma de poliuretano con plata-35,0
2023,12,EQ. DE PRESIÓN NEGATIVA ABDOMINAL-29,0
2023,12,APÓSITO TRANSPARENTE ADHESIVO-24,0
2023,12,APOSITO DE ALGINATO C/ PLATA-6,0
2023,12,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA C/ APOSITO-27,0
2023,12,APOSITO DE HIDROCOLOIDE-6,0
2023,12,APÓSITO DE ESPUMA DE POLIURETANO C/ SILICONA-3,0
2023,12,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-13,0
2023,12,TIRA DE GASA ORILLADA TAPONAMIENTOS ESTERIL 1cm.-30,0
2023,12,APÓSITO TRANSPARENTE ADHESIVO-20,0
2023,12,APOSITO ABSORBENTE S/ ADHESIVO-25,0
2023,12,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA C/ APOSITO-28,0
2023,12,TIRA DE GASA ORILLADA TAPONAMIENTOS ESTERIL 2cm.-31,0
2023,12,EQ. DE PRESION NEGATIVA CON INSTILACIÓN-33,0
2023,5,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,1430
2023,5,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,1670
2023,5,APOSITO DE HIDROFIBRA  / CINTA-18,710
2023,5,APOSITO DE ESPUMA POLIURETANO / SACRO-11,0
2023,5,APOSITO C/ CARBON Y PLATA-6,1800
2023,5,APOSITO DE FIBRAS DE POLIACRILATO-3,80
2023,5,APOSITO MALLADO C/ PARAFINA-39,2950
2023,5,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,11050
2023,5,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,2550
2023,5,APÓSITO ADHESIVO ABSORBENTE IMPERMEABLE C/ BOLSA-21,0
2023,5,APOSITO DE HIDROCOLOIDE-9,4455
2023,5,APOSITO DE HIDROCOLOIDE-7,405
2023,5,APOSITO DE HIDROCOLOIDE C/ PLATA-2,0
2023,5,APOSITO DE ESPUMA POLIURETANO-8,690
2023,5,APÓSITO ABSORBENTE C/ ADHESIVO-22,15360
2023,5,APÓSITO ABSORBENTE C/ ADHESIVO-23,3920
2023,5,HIDROGEL-37,1600
2023,5,APOSITO MALLADO C/ PARAFINA-38,4170
2023,5,APÓSITO MALLADO C/ OLIGOSACÁRIDOS-1,250
2023,5,ELIMINADOR DE ADHESIVOS MEDICOS DE LA PIEL-17,240
2023,5,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-6,1210
2023,5,GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15,68
2023,5,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-32,145
2023,5,APOSITO DE HIDROFIBRA HIDROCOLOIDE P/ BOMBA DE UN SOLO USO-26,25
2023,5,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-10,2590
2023,5,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-14,5380
2023,5,APOSITO ESPUMA DE POLIVINILO ALCOHOL  P/ TERAPIA CONVENCIONAL PRESION NEGATIVA-34,60
2023,5,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA-40,28
2023,5,APOSITO MALLADO C/ SILICONA-0,210
2023,5,APOSITO C/ CARBON Y PLATA-4,320
2023,5,APOSITO PARA PEQUEÑAS HERIDAS REDONDO-19,16000
2023,5,APOSITO DE HIDROCOLOIDE-3,285
2023,5,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-36,250
2023,5,EQ. DE PRESION NEGATIVA / Espuma de poliuretano con plata-35,20
2023,5,EQ. DE PRESIÓN NEGATIVA ABDOMINAL-29,19
2023,5,APÓSITO TRANSPARENTE ADHESIVO-24,8000
2023,5,APOSITO DE ALGINATO C/ PLATA-6,200
2023,5,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA C/ APOSITO-27,16
2023,5,APOSITO DE HIDROCOLOIDE-6,1220
2023,5,APÓSITO DE ESPUMA DE POLIURETANO C/ SILICONA-3,1440
2023,5,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-13,370
2023,5,TIRA DE GASA ORILLADA TAPONAMIENTOS ESTERIL 1cm.-30,350
2023,5,APÓSITO TRANSPARENTE ADHESIVO-20,2850
2023,5,APOSITO ABSORBENTE S/ ADHESIVO-25,300
2023,5,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA C/ APOSITO-28,2
2023,5,TIRA DE GASA ORILLADA TAPONAMIENTOS ESTERIL 2cm.-31,0
2023,5,EQ. DE PRESION NEGATIVA CON INSTILACIÓN-33,0
2023,11,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,80
2023,11,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,0
2023,11,APOSITO DE HIDROFIBRA  / CINTA-18,5
2023,11,APOSITO DE ESPUMA POLIURETANO / SACRO-11,0
2023,11,APOSITO C/ CARBON Y PLATA-6,0
2023,11,APOSITO DE FIBRAS DE POLIACRILATO-3,0
2023,11,APOSITO MALLADO C/ PARAFINA-39,0
2023,11,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,0
2023,11,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,0
2023,11,APÓSITO ADHESIVO ABSORBENTE IMPERMEABLE C/ BOLSA-21,0
2023,11,APOSITO DE HIDROCOLOIDE-9,0
2023,11,APOSITO DE HIDROCOLOIDE-7,0
2023,11,APOSITO DE HIDROCOLOIDE C/ PLATA-2,0
2023,11,APOSITO DE ESPUMA POLIURETANO-8,0
2023,11,APÓSITO ABSORBENTE C/ ADHESIVO-22,0
2023,11,APÓSITO ABSORBENTE C/ ADHESIVO-23,0
2023,11,HIDROGEL-37,0
2023,11,APOSITO MALLADO C/ PARAFINA-38,0
2023,11,APÓSITO MALLADO C/ OLIGOSACÁRIDOS-1,0
2023,11,ELIMINADOR DE ADHESIVOS MEDICOS DE LA PIEL-17,12
2023,11,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-6,0
2023,11,GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15,0
2023,11,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-32,0
2023,11,APOSITO DE HIDROFIBRA HIDROCOLOIDE P/ BOMBA DE UN SOLO USO-26,0
2023,11,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-10,0
2023,11,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-14,0
2023,11,APOSITO ESPUMA DE POLIVINILO ALCOHOL  P/ TERAPIA CONVENCIONAL PRESION NEGATIVA-34,0
2023,11,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA-40,0
2023,11,APOSITO MALLADO C/ SILICONA-0,0
2023,11,APOSITO C/ CARBON Y PLATA-4,0
2023,11,APOSITO PARA PEQUEÑAS HERIDAS REDONDO-19,0
2023,11,APOSITO DE HIDROCOLOIDE-3,0
2023,11,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-36,0
2023,11,EQ. DE PRESION NEGATIVA / Espuma de poliuretano con plata-35,0
2023,11,EQ. DE PRESIÓN NEGATIVA ABDOMINAL-29,0
2023,11,APÓSITO TRANSPARENTE ADHESIVO-24,0
2023,11,APOSITO DE ALGINATO C/ PLATA-6,0
2023,11,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA C/ APOSITO-27,2
2023,11,APOSITO DE HIDROCOLOIDE-6,0
2023,11,APÓSITO DE ESPUMA DE POLIURETANO C/ SILICONA-3,0
2023,11,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-13,0
2023,11,TIRA DE GASA ORILLADA TAPONAMIENTOS ESTERIL 1cm.-30,0
2023,11,APÓSITO TRANSPARENTE ADHESIVO-20,0
2023,11,APOSITO ABSORBENTE S/ ADHESIVO-25,0
2023,11,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA C/ APOSITO-28,0
2023,11,TIRA DE GASA ORILLADA TAPONAMIENTOS ESTERIL 2cm.-31,0
2023,11,EQ. DE PRESION NEGATIVA CON INSTILACIÓN-33,0
2016,1,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,0
2016,1,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,240
2016,1,APOSITO DE HIDROFIBRA  / CINTA-18,85
2016,1,APOSITO DE ESPUMA POLIURETANO / SACRO-11,100
2016,1,APOSITO C/ CARBON Y PLATA-6,2400
2016,1,APOSITO DE FIBRAS DE POLIACRILATO-3,0
2016,1,APOSITO MALLADO C/ PARAFINA-39,440
2016,1,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,1440
2016,1,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,985
2016,1,APÓSITO ADHESIVO ABSORBENTE IMPERMEABLE C/ BOLSA-21,350
2016,1,APOSITO DE HIDROCOLOIDE-9,1152
2016,1,APOSITO DE HIDROCOLOIDE-7,265
2016,1,APOSITO DE HIDROCOLOIDE C/ PLATA-2,0
2016,1,APOSITO DE ESPUMA POLIURETANO-8,420
2016,1,APÓSITO ABSORBENTE C/ ADHESIVO-22,640
2016,1,APÓSITO ABSORBENTE C/ ADHESIVO-23,2400
2016,1,HIDROGEL-37,1040
2016,1,APOSITO MALLADO C/ PARAFINA-38,2060
2016,1,APÓSITO MALLADO C/ OLIGOSACÁRIDOS-1,100
2016,1,ELIMINADOR DE ADHESIVOS MEDICOS DE LA PIEL-17,0
2016,1,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-6,0
2016,1,GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15,0
2016,1,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-32,0
2016,1,APOSITO DE HIDROFIBRA HIDROCOLOIDE P/ BOMBA DE UN SOLO USO-26,0
2016,1,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-10,310
2016,1,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-14,0
2016,1,APOSITO ESPUMA DE POLIVINILO ALCOHOL  P/ TERAPIA CONVENCIONAL PRESION NEGATIVA-34,0
2016,1,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA-40,0
2016,1,APOSITO MALLADO C/ SILICONA-0,770
2016,1,APOSITO C/ CARBON Y PLATA-4,480
2016,1,APOSITO PARA PEQUEÑAS HERIDAS REDONDO-19,4000
2016,1,APOSITO DE HIDROCOLOIDE-3,655
2016,1,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-36,0
2016,1,EQ. DE PRESION NEGATIVA / Espuma de poliuretano con plata-35,0
2016,1,EQ. DE PRESIÓN NEGATIVA ABDOMINAL-29,0
2016,1,APÓSITO TRANSPARENTE ADHESIVO-24,10800
2016,1,APOSITO DE ALGINATO C/ PLATA-6,0
2016,1,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA C/ APOSITO-27,0
2016,1,APOSITO DE HIDROCOLOIDE-6,1330
2016,1,APÓSITO DE ESPUMA DE POLIURETANO C/ SILICONA-3,600
2016,1,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-13,0
2016,1,TIRA DE GASA ORILLADA TAPONAMIENTOS ESTERIL 1cm.-30,0
2016,1,APÓSITO TRANSPARENTE ADHESIVO-20,400
2016,1,APOSITO ABSORBENTE S/ ADHESIVO-25,0
2016,1,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA C/ APOSITO-28,0
2016,1,TIRA DE GASA ORILLADA TAPONAMIENTOS ESTERIL 2cm.-31,0
2016,1,EQ. DE PRESION NEGATIVA CON INSTILACIÓN-33,0
2016,2,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,0
2016,2,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,340
2016,2,APOSITO DE HIDROFIBRA  / CINTA-18,70
2016,2,APOSITO DE ESPUMA POLIURETANO / SACRO-11,100
2016,2,APOSITO C/ CARBON Y PLATA-6,2700
2016,2,APOSITO DE FIBRAS DE POLIACRILATO-3,660
2016,2,APOSITO MALLADO C/ PARAFINA-39,300
2016,2,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,1400
2016,2,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,2055
2016,2,APÓSITO ADHESIVO ABSORBENTE IMPERMEABLE C/ BOLSA-21,0
2016,2,APOSITO DE HIDROCOLOIDE-9,1065
2016,2,APOSITO DE HIDROCOLOIDE-7,510
2016,2,APOSITO DE HIDROCOLOIDE C/ PLATA-2,0
2016,2,APOSITO DE ESPUMA POLIURETANO-8,590
2016,2,APÓSITO ABSORBENTE C/ ADHESIVO-22,8320
2016,2,APÓSITO ABSORBENTE C/ ADHESIVO-23,1200
2016,2,HIDROGEL-37,870
2016,2,APOSITO MALLADO C/ PARAFINA-38,1530
2016,2,APÓSITO MALLADO C/ OLIGOSACÁRIDOS-1,40
2016,2,ELIMINADOR DE ADHESIVOS MEDICOS DE LA PIEL-17,0
2016,2,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-6,0
2016,2,GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15,0
2016,2,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-32,0
2016,2,APOSITO DE HIDROFIBRA HIDROCOLOIDE P/ BOMBA DE UN SOLO USO-26,0
2016,2,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-10,150
2016,2,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-14,0
2016,2,APOSITO ESPUMA DE POLIVINILO ALCOHOL  P/ TERAPIA CONVENCIONAL PRESION NEGATIVA-34,0
2016,2,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA-40,0
2016,2,APOSITO MALLADO C/ SILICONA-0,490
2016,2,APOSITO C/ CARBON Y PLATA-4,860
2016,2,APOSITO PARA PEQUEÑAS HERIDAS REDONDO-19,8000
2016,2,APOSITO DE HIDROCOLOIDE-3,745
2016,2,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-36,0
2016,2,EQ. DE PRESION NEGATIVA / Espuma de poliuretano con plata-35,0
2016,2,EQ. DE PRESIÓN NEGATIVA ABDOMINAL-29,0
2016,2,APÓSITO TRANSPARENTE ADHESIVO-24,7200
2016,2,APOSITO DE ALGINATO C/ PLATA-6,110
2016,2,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA C/ APOSITO-27,0
2016,2,APOSITO DE HIDROCOLOIDE-6,1300
2016,2,APÓSITO DE ESPUMA DE POLIURETANO C/ SILICONA-3,300
2016,2,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-13,0
2016,2,TIRA DE GASA ORILLADA TAPONAMIENTOS ESTERIL 1cm.-30,0
2016,2,APÓSITO TRANSPARENTE ADHESIVO-20,2400
2016,2,APOSITO ABSORBENTE S/ ADHESIVO-25,0
2016,2,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA C/ APOSITO-28,0
2016,2,TIRA DE GASA ORILLADA TAPONAMIENTOS ESTERIL 2cm.-31,0
2016,2,EQ. DE PRESION NEGATIVA CON INSTILACIÓN-33,0
2016,3,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,0
2016,3,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,280
2016,3,APOSITO DE HIDROFIBRA  / CINTA-18,65
2016,3,APOSITO DE ESPUMA POLIURETANO / SACRO-11,200
2016,3,APOSITO C/ CARBON Y PLATA-6,2100
2016,3,APOSITO DE FIBRAS DE POLIACRILATO-3,0
2016,3,APOSITO MALLADO C/ PARAFINA-39,210
2016,3,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-12,1660
2016,3,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ PLATA-3,705
2016,3,APÓSITO ADHESIVO ABSORBENTE IMPERMEABLE C/ BOLSA-21,1050
2016,3,APOSITO DE HIDROCOLOIDE-9,2106
2016,3,APOSITO DE HIDROCOLOIDE-7,75
2016,3,APOSITO DE HIDROCOLOIDE C/ PLATA-2,128
2016,3,APOSITO DE ESPUMA POLIURETANO-8,620
2016,3,APÓSITO ABSORBENTE C/ ADHESIVO-22,7040
2016,3,APÓSITO ABSORBENTE C/ ADHESIVO-23,3600
2016,3,HIDROGEL-37,1130
2016,3,APOSITO MALLADO C/ PARAFINA-38,1350
2016,3,APÓSITO MALLADO C/ OLIGOSACÁRIDOS-1,210
2016,3,ELIMINADOR DE ADHESIVOS MEDICOS DE LA PIEL-17,0
2016,3,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-6,0
2016,3,GEL P/ LIMPIEZA  Y DESCONTAMINACION DE HERIDAS-15,0
2016,3,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-32,0
2016,3,APOSITO DE HIDROFIBRA HIDROCOLOIDE P/ BOMBA DE UN SOLO USO-26,0
2016,3,APOSITO DE HIDROFIBRA DE HIDROCOLOIDE C/ ESPUMA POLIURETANO-10,150
2016,3,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-14,0
2016,3,APOSITO ESPUMA DE POLIVINILO ALCOHOL  P/ TERAPIA CONVENCIONAL PRESION NEGATIVA-34,0
2016,3,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA-40,0
2016,3,APOSITO MALLADO C/ SILICONA-0,560
2016,3,APOSITO C/ CARBON Y PLATA-4,820
2016,3,APOSITO PARA PEQUEÑAS HERIDAS REDONDO-19,9000
2016,3,APOSITO DE HIDROCOLOIDE-3,810
2016,3,EQ. DE PRESION NEGATIVA / Espuma de poliuretano-36,0
2016,3,EQ. DE PRESION NEGATIVA / Espuma de poliuretano con plata-35,0
2016,3,EQ. DE PRESIÓN NEGATIVA ABDOMINAL-29,0
2016,3,APÓSITO TRANSPARENTE ADHESIVO-24,8400
2016,3,APOSITO DE ALGINATO C/ PLATA-6,250
2016,3,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA C/ APOSITO-27,0
2016,3,APOSITO DE HIDROCOLOIDE-6,800
2016,3,APÓSITO DE ESPUMA DE POLIURETANO C/ SILICONA-3,450
2016,3,APÓSITO DE ESPUMA DE POLIURETANO Y POLIACRILATO CON SILICONA-13,0
2016,3,TIRA DE GASA ORILLADA TAPONAMIENTOS ESTERIL 1cm.-30,0
2016,3,APÓSITO TRANSPARENTE ADHESIVO-20,2400
2016,3,APOSITO ABSORBENTE S/ ADHESIVO-25,200
2016,3,BOMBA DE UN SOLO USO / TERAPIA PRESIÓN NEGATIVA C/ APOSITO-28,0
2016,3,TIRA DE GASA ORILLADA TAPONAMIENTOS ESTERIL 2cm.-31,0
2016,3,EQ. DE PRESION NEGATIVA CON INSTILACIÓN-33,0
2016,4,APOSITO DE FIBRAS DE POLIACRILATO C/PLATA-3,0
2016,4,SOLUCION P/ LIMPIEZA Y DESCONTAMINACION DE HERIDAS-16,300
2016,4,APOSITO DE HIDROFIBRA  / CINTA-18,25
2016,4,APOSITO DE ESPUMA POLIURETANO / SACRO-11,0
2016,4,APOSITO C/ CARBON Y PLATA-6,3000
2016,4,APOSITO DE FIBRAS DE POLIACRILATO-3,660
2016,4,APOSITO MALLADO C/ PARAFINA-39,700
